,id,response,cand,question,knowledge,knowledge_ans,score
742,723,wizard: i think it has to do with the reward system.,NO_Q,NO_Q,"Motivation theories can be classified on a number of bases:  Motivation as a desire to perform an action is usually defined as having two parts, directional such as directed towards a positive stimulus or away from a negative one, as well as the activated ""seeking phase"" and consummatory ""liking phase"".",NO_Q,-1.0
743,724,"apprentice: i like green because it is the color of nature, trees, grass, it is",NO_Q,NO_Q,"Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light.",NO_Q,-1.0
744,725,"wizard: yes, it does.",NO_Q,NO_Q,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,NO_Q,-1.0
745,726,"A paramedic is a healthcare professional, predominantly in the pre-hospital and out-",A paramedic,medical field,"A paramedic is a healthcare professional, predominantly in the pre-hospital and out-of-hospital environment, and working mainly as part of emergency medical services (EMS), such as on an ambulance.",emergency medical services,0.0
746,727,apprentice: i'm looking for a job.,NO_Q,NO_Q,"Consultancy aim the executives of companies by providing them with consultants, also known as industry-specific specialists/consultants and subject-matter experts, usually trained in management or business schools.",NO_Q,-1.0
747,728,apprentice: i've never watched it. i wanted to because it's very popular.,NO_Q,NO_Q,"Beginning with its third season, ""The Walking Dead"" has attracted the most 18- to 49-year-old viewers of any cable or broadcast television series.",NO_Q,-1.0
748,729,"wizard: yes, it's clothes. i like posting photos of clothes that i like.",NO_Q,NO_Q,"The goth subculture adopts dark fashion elements such as black clothing, dyed black hair, dark eyeliner, black fingernails, and black period-styled clothing and a focus on gothic rock and a range of other music genres.",NO_Q,-1.0
749,730,wizard: i'm not really that motivated. apparently it is the reason for everything we,NO_Q,NO_Q,"This type of motivation has neurobiological roots in the basal ganglia, and mesolimbic dopaminergic pathways.",NO_Q,-1.0
750,731,harry potter is a fictional character in the harry potter series of books.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
751,732,"Dylan Lauren created the store, which is asserted to be the ""largest unique",Dylan Lauren,designer,"Lauren was inspired to create the store, which is asserted to be the ""largest unique candy store in the world"", by the Roald Dahl story of ""Willy Wonka & the Chocolate Factory"".",[CLS],0.0
752,733,apprentice: i love the walking dead. it's the best post-apocaly,NO_Q,NO_Q,"Much of the series takes place in and around Atlanta, Georgia, and later Alexandria, Virginia.",NO_Q,-1.0
753,734,wizard: i used to like nickelback but they haven't done anything worth it in,NO_Q,NO_Q,"Nickelback is a Canadian rock band formed in 1995 in Hanna, Alberta, Canada.",NO_Q,-1.0
754,735,"Dylan's Candy Bar is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",Dylan's Candy Bar,"owned by Dylan Lauren, daughter of fashion designer Ralph Lauren","It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.","it is owned by dylan lauren, daughter of fashion designer ralph lauren",0.0
755,735,"Dylan's Candy Bar is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",Ralph Lauren,fashion designer,"It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",ralph lauren,1.0
756,736,wizard: i agree. i think people's lives would be better if they were more,NO_Q,NO_Q,"Commonly, anything is considered organized when it looks like everything has a correct order or placement, and is in a specific location.",NO_Q,-1.0
757,737,"nickelback is one of the most commercially successful canadian groups, having sold more than 50 million",NO_Q,NO_Q,"Nickelback is one of the most commercially successful Canadian groups, having sold more than 50 million albums worldwide and ranking as the eleventh best-selling music act, and the second best-selling foreign act in the U.S. of the 2000s, behind The Beatles.",NO_Q,-1.0
758,738,apprentice: i love hunting. do you ever hunt? wizard: yes i deer hunt and,NO_Q,NO_Q,"Hunting wildlife or feral animals is most commonly done by humans for food, recreation, to remove predators that are dangerous to humans or domestic animals, or for trade.",NO_Q,-1.0
759,739,violent j (joseph bruce) grew up about 20 minutes,NO_Q,NO_Q,"A juggalo (feminine juggalette, or juggala in Spanish) is a fan of the group Insane Clown Posse or any other Psychopathic Records hip hop group.",NO_Q,-1.0
760,740,steve robson,NO_Q,NO_Q,"Steve Robson (born November 1969, Jarrow, Tyne and Wear) is an English songwriter, record producer and multi-instrumentalist.",NO_Q,-1.0
761,741,"wizard: yes, i do. he was my favorite singer.",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
762,742,apprentice: i'm thinking about going to the royal academy of dramatic art.,NO_Q,NO_Q,"Auditions usually involve the performance of monologues and group workshops, and may also include a singing activity.",NO_Q,-1.0
763,743,"elvis presley was born in tupelo, mississippi, but moved to memphis, tennessee,",NO_Q,NO_Q,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",NO_Q,-1.0
764,744,apprentice: i love the walking dead. wizard: i have never even seen it. it',NO_Q,NO_Q,"""The Walking Dead"" premiered in the United States on October 31, 2010, exclusively shown on cable television channel AMC and internationally on Fox International Channels.",NO_Q,-1.0
765,745,wizard: it may be machine- or hand-knitted.,NO_Q,NO_Q,It may be machine- or hand-knitted.,NO_Q,-1.0
766,746,apprentice: i'm glad to hear that.,NO_Q,NO_Q,"In most countries, neurosurgeon training requires a minimum period of seven years after graduating from medical school.",NO_Q,-1.0
767,747,"Wizard: Blue is the most known color in the world, than green.",Blue,"the most known color in the world, than green",Green is the color between blue and yellow on the visible spectrum.,[CLS],0.0
768,748,"apprentice: i've heard of them. they are from los angeles, california. wizard:",NO_Q,NO_Q,"It topped the ""Billboard"" 200 and became the best-selling debut album as well as the 11th best-selling album in the United States.",NO_Q,-1.0
769,749,"wizard: yes, it is very stressful. we have to make autonomous decisions around the emergency care",NO_Q,NO_Q,In some countries 'Paramedic' is a protected title and accountable to a professional regulatory body.,NO_Q,-1.0
770,750,"Nickelback is a Canadian rock band formed in 1995 in Hanna, Alberta, Canada.",Canada,"Nickelback is a Canadian rock band from Hanna, Alberta","Nickelback is a Canadian rock band formed in 1995 in Hanna, Alberta, Canada.",canada,1.0
771,751,"apprentice: yes, i do. i used to be an accountant.",NO_Q,NO_Q,"Accounting, which has been called the ""language of business"", measures the results of an organization's economic activities and conveys this information to a variety of users, including investors, creditors, management, and regulators.",NO_Q,-1.0
772,752,"Elvis' music career began there in 1954, recording at Sun Records with producer Sam Phillips,",1954,Elvis' music career began there,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",his music career began there in 1954,0.2857142857142857
773,752,"Elvis' music career began there in 1954, recording at Sun Records with producer Sam Phillips,",Sun Records,Elvis Presley,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",sun records,1.0
774,752,"Elvis' music career began there in 1954, recording at Sun Records with producer Sam Phillips,",Sam Phillips,Sam Phillips,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",producer sam phillips,0.8
775,753,"The first Winter Olympics were held in Chamonix, France, in 1924.",1924,"The first Winter Olympics were held in Chamonix, France","The first Winter Olympics, the 1924 Winter Olympics, was held in Chamonix, France.","1924 winter olympics, was held in chamonix, france",0.25
776,753,"The first Winter Olympics were held in Chamonix, France, in 1924.",The first Winter Olympics,"The Winter Olympics were held in Chamonix, France, in 1924.","The first Winter Olympics, the 1924 Winter Olympics, was held in Chamonix, France.",,0.0
777,754,"wizard: yes, i like all the variations of green.",NO_Q,NO_Q,"Several minerals have a green color, including the emerald, which is colored green by its chromium content.",NO_Q,-1.0
778,755,Kendrick Lamar is a huge rapper.,Kendrick Lamar,rap,"Kendrick Lamar Duckworth (born June 17, 1987) is an American rapper and songwriter.","kendrick lamar duckworth (born june 17, 1987) is an american rapper and songwriter.",0.2857142857142857
779,756,wizard: i've heard there is another movie coming out soon.,NO_Q,NO_Q,"The books have won multiple awards, and sold more than 400 million copies.",NO_Q,-1.0
780,757,"elvis presley was born in tupelo, mississippi, and relocated to memphis, tennessee",NO_Q,NO_Q,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",NO_Q,-1.0
781,758,"wizard: it's hard to tell exactly, but it has been referenced for at least",NO_Q,NO_Q,"The emotional ""pain"" of a broken heart is believed to be part of the survival instinct.",NO_Q,-1.0
782,759,wizard: i love welcome to the jungel. how about you? apprentice: sweet child o,NO_Q,NO_Q,"Slash has since released three solo albums: ""Slash"" (2010), featuring an array of famous guest musicians, and ""Apocalyptic Love"" (2012) and ""World on Fire"" (2014), recorded with his band, Myles Kennedy and the Conspirators.",NO_Q,-1.0
783,760,"wizard: yes, we are great hunters because of our stamina and intelligence.",NO_Q,NO_Q,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",NO_Q,-1.0
784,761,"apprentice: i love bowling as well. i'm not that great at it, but",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
785,762,the original purpose of the cross was to develop guide dogs suitable for visually impaired individuals with allergies.,NO_Q,NO_Q,The original purpose of the cross was to develop guide dogs suitable for visually impaired individuals with allergies.,NO_Q,-1.0
786,763,"John Grisham's first bestseller, ""The Firm"", sold more than seven million",The Firm,John Grisham's,"Grisham's first bestseller, ""The Firm"", sold more than seven million copies.","""the firm"", sold more than seven million copies.",0.25
787,764,"Joe Sheridan, a head chef at the restaurant and coffee shop in the Foy",Joe Sheridan,chef,"Different variations of coffee cocktails pre-date the now-classic Irish coffee by at least 100 years, before Joe Sheridan, a head chef at the restaurant and coffee shop in the Foynes Airbase Flying boat terminal building, County Limerick played his part in 1942 or 1943 after a group of American passengers disembarked from a several-hour failed Atlantic crossing due to bad weather conditions on a Pan Am Clipper flying boat.",joe sheridan,1.0
788,764,"Joe Sheridan, a head chef at the restaurant and coffee shop in the Foy",Foy,"Joe Sheridan, a head chef at the restaurant and coffee shop","Different variations of coffee cocktails pre-date the now-classic Irish coffee by at least 100 years, before Joe Sheridan, a head chef at the restaurant and coffee shop in the Foynes Airbase Flying boat terminal building, County Limerick played his part in 1942 or 1943 after a group of American passengers disembarked from a several-hour failed Atlantic crossing due to bad weather conditions on a Pan Am Clipper flying boat.","in the foynes airbase flying boat terminal building, county limerick",0.0
789,764,"Joe Sheridan, a head chef at the restaurant and coffee shop in the Foy",the Foy,"Joe Sheridan, a head chef at the restaurant and coffee shop","Different variations of coffee cocktails pre-date the now-classic Irish coffee by at least 100 years, before Joe Sheridan, a head chef at the restaurant and coffee shop in the Foynes Airbase Flying boat terminal building, County Limerick played his part in 1942 or 1943 after a group of American passengers disembarked from a several-hour failed Atlantic crossing due to bad weather conditions on a Pan Am Clipper flying boat.","in the foynes airbase flying boat terminal building, county limerick",0.0
790,765,"wizard: yeah, i feel like we cannot have privacy anymore on the web now. facebook,",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
791,766,Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in,Dylan's Candy Bar,confectionery store,"Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in New York City; East Hampton, New York; Los Angeles, Chicago and Miami Beach, as well as in wholesale venues around the globe.",dylan's candy bar,1.0
792,767,apprentice: i've been skiing for a long time. i started when i was very,NO_Q,NO_Q,The first depiction of a skier with two ski poles dates to 1741.,NO_Q,-1.0
793,768,"wizard: yes, i know that it is a very important field.",NO_Q,NO_Q,"They are the rules to be followed by accountants to maintain books of accounts which are comparable, understandable, reliable and relevant as per the users internal or external.",NO_Q,-1.0
794,769,Instagram was created by Kevin Systrom and Mike Krieger as a free mobile app exclusively for,Instagram,social media,"They can add hashtags to their posts, linking the photos up to other content on Instagram featuring the same subject or overall topic.","they can add hashtags to their posts, linking the photos up to other content on instagram",0.125
795,770,"""Sweet Child o' Mine""","""Sweet Child o' Mine",Sweet Child o' Mine,"Guns N' Roses' debut album, ""Appetite for Destruction"" (1987), reached number one on the ""Billboard"" 200 a year after its release, on the strength of ""Sweet Child o' Mine"", the band's only single to reach number one on the ""Billboard"" Hot 100.","""sweet child o' mine"",",1.0
796,771,"wizard: well, it covers a lot of things, but not everything.",NO_Q,NO_Q,"For several decades, medical billing was done almost entirely on paper.",NO_Q,-1.0
797,772,apprentice: i like skiing as well. it is a recreational activity or a competitive winter,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
798,773,"Wizard and Apprentice are discussing Nirvana's debut album ""Bleach"".",Bleach,Bleach is the debut album by Nirvana.,"Nirvana's debut album ""Bleach"" was released on the independent record label Sub Pop in 1989.",bleach,1.0
799,774,apprentice: i think it's a great sport.,NO_Q,NO_Q,"The global presentation of cheerleading was led by the 1997 broadcast of ESPN's International cheerleading competition, and the worldwide release of the 2000 film ""Bring It On"".",NO_Q,-1.0
800,775,wizard: green is a color that is evoked by light which has a dominant,NO_Q,NO_Q,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,NO_Q,-1.0
801,776,elvis aaron presley was born in january of 1977 and not only was a singer but also,NO_Q,NO_Q,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",NO_Q,-1.0
802,777,"wizard: yes, he was born in 1162 in china.",NO_Q,NO_Q,He came to power by uniting many of the nomadic tribes of Northeast Asia.,NO_Q,-1.0
803,778,wizard: bowling is a sport where you have to throw a ball.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
804,779,"apprentice: yes, it is.",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
805,780,wizard: i was sad when the deathly hallows was released in 2007 because i loved,NO_Q,NO_Q,"Voldemort appears either in person or in flashbacks in each book and its film adaptation in the series, except the third, ""Harry Potter and the Prisoner of Azkaban"", where he is only mentioned.",NO_Q,-1.0
806,781,wizard: i hate skiing. i once had a girlfriend take me skiing. it was we,NO_Q,NO_Q,"Water skiing is a surface water sport in which an individual is pulled behind a boat or a cable ski installation over a body of water, skimming the surface on two skis or one ski.",NO_Q,-1.0
807,782,Wizard: I'm a big fan of football. In college I would go to the,the,college football,"The UCF Knights are the athletic teams that represent the University of Central Florida in Orlando, Florida.",[CLS],0.0
808,783,"Elvis Presley's music career began in 1954, recording at Sun Records with producer Sam Phillip",Sam Phillip,Sam Phillip,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",sam phillips,0.5
809,784,wizard: i'm a big fan of gun and roses. they are an american,NO_Q,NO_Q,"American entertainer Michael Jackson (1958–2009) debuted on the professional music scene at the age of 5, as a member of The Jackson 5, and began a solo career in 1971 while being a member of the group, known as the ""King of Pop"" , five of his solo studio albums have become some of the world's best-selling records: ""Off the Wall"" (1979), ""Thriller"" (1982), ""Bad"" (1987), ""Dangerous"" (1991) and """" (1995).",NO_Q,-1.0
810,785,"apprentice: i've always wanted to be a neurosurgeon, but i'm",NO_Q,NO_Q,"In most countries, neurosurgeon training requires a minimum period of seven years after graduating from medical school.",NO_Q,-1.0
811,786,apprentice: i am on instagram and love to see all the cool pics everyone posts. wizard:,NO_Q,NO_Q,It is owned by Facebook.,NO_Q,-1.0
812,787,"wizard: i have some investments in mutual funds, but not in individual shares. apprentice: do",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
813,788,"the first game was played on november 6, 1869 between 2 college teams.",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
814,789,"harry potter books have sold more than 500 million copies worldwide, making them the best-selling book",NO_Q,NO_Q,", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.",NO_Q,-1.0
815,790,"apprentice: i've heard about the harry potter series, but i haven't read",NO_Q,NO_Q,Universal Orlando is the second-largest resort in Greater Orlando after Walt Disney World Resort.,NO_Q,-1.0
816,791,"Paulini's ""Rough Day"" is a song by Australian recording artist Paul",Paulini,"""Rough Day""","""Rough Day"" is a song by Australian recording artist Paulini, taken from her second studio album, ""Superwoman"" (2006).","""rough day"" is a song by australian recording artist paulini, taken from her second studio album, ""superwoman"" (2006).",0.1111111111111111
817,792,apprentice: i admire paramedics so much. they are vital to our medical care.,NO_Q,NO_Q,"The scope of the role varies widely across the world, having originally developed as a paraprofession in the United States during the 1970s.",NO_Q,-1.0
818,793,apprentice: i think it was a good idea.,NO_Q,NO_Q,"Much of the series takes place in and around Atlanta, Georgia, and later Alexandria, Virginia.",NO_Q,-1.0
819,794,apprentice: i want to be an accountant. i want to know more about accounting. what course,NO_Q,NO_Q,"College admissions in the United States refers to the process of applying for entrance to institutions of higher education for undergraduate study at one of the nation's 2,675 schools.",NO_Q,-1.0
820,795,"wizard: gymnastics is a sport that requires balance, strength, flexibility and control. do",NO_Q,NO_Q,"Men's events are floor exercise, pommel horse, still rings, vault, parallel bars and horizontal bar.",NO_Q,-1.0
821,796,apprentice: i think that's true. i think that paramedics are essential health,NO_Q,NO_Q,"Allied health professions are health care professions distinct from nursing, medicine, and pharmacy.",NO_Q,-1.0
822,797,apprentice: i used to be really into bowling. wizard: bowling is a fun,NO_Q,NO_Q,"In pin bowling variations, the target is usually to knock over pins at the end of a lane.",NO_Q,-1.0
823,798,the wizard doesn't bowl anymore.,NO_Q,NO_Q,"The term ""hambone"" has also been used to describe four consecutive strikes.",NO_Q,-1.0
824,799,"wizard: yes, it's a great place to visit.",NO_Q,NO_Q,"The island has lush vegetation, a product of its mild but changeable climate which is free of extremes in temperature.",NO_Q,-1.0
825,800,"Dylan Lauren, the daughter of the American fashion designer Ralph Lauren, started Dylan's Candy Bar",Dylan Lauren,entrepreneur,"It stocks 7,000 candies from around the world.",[CLS],0.0
826,800,"Dylan Lauren, the daughter of the American fashion designer Ralph Lauren, started Dylan's Candy Bar",Ralph Lauren,fashion designer,"It stocks 7,000 candies from around the world.",[CLS],0.0
827,800,"Dylan Lauren, the daughter of the American fashion designer Ralph Lauren, started Dylan's Candy Bar",Dylan's Candy Bar,brand,"It stocks 7,000 candies from around the world.",[CLS],0.0
828,801,harry potter,NO_Q,NO_Q,", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.",NO_Q,-1.0
829,802,apprentice: i like the ravens.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
830,803,the first depiction of a skier with two ski poles dates to 1741,NO_Q,NO_Q,The first depiction of a skier with two ski poles dates to 1741.,NO_Q,-1.0
831,804,apprentice: my roommate loves genghis khan.,NO_Q,NO_Q,He was buried in an unmarked grave somewhere in Mongolia.,NO_Q,-1.0
832,805,Wizard: I really love hotdogs. In case you didn't know they are ,hotdogs,a hotdog,no_passages_used,[CLS],0.0
833,806,"Thomas Edward Patrick Brady Jr. (born August 3, 1977) is an American football quarterback for the",Thomas Edward Patrick Brady Jr.,Tom Brady,"Thomas Edward Patrick Brady Jr. (born August 3, 1977) is an American football quarterback for the New England Patriots of the National Football League (NFL).",thomas edward patrick brady jr.,1.0
834,806,"Thomas Edward Patrick Brady Jr. (born August 3, 1977) is an American football quarterback for the","August 3, 1977",date of birth,"Thomas Edward Patrick Brady Jr. (born August 3, 1977) is an American football quarterback for the New England Patriots of the National Football League (NFL).","august 3, 1977",1.0
835,807,"Kendrick Lamar's album ""Thuggish"" was certified platinum by the Record",Thuggish,Kendrick Lamar's album,"It debuted at number two on the US ""Billboard"" 200 chart and was later certified platinum by the Recording Industry Association of America (RIAA).","it debuted at number two on the us ""billboard"" 200 chart and was later certified platinum by the recording industry association of america (riaa).",0.0
836,807,"Kendrick Lamar's album ""Thuggish"" was certified platinum by the Record",certified platinum,The Recording Industry Association of America,"It debuted at number two on the US ""Billboard"" 200 chart and was later certified platinum by the Recording Industry Association of America (RIAA).","it debuted at number two on the us ""billboard"" 200 chart and was later certified platinum by the recording industry association of america (riaa).",0.16666666666666669
837,807,"Kendrick Lamar's album ""Thuggish"" was certified platinum by the Record",the Record,The Record,"It debuted at number two on the US ""Billboard"" 200 chart and was later certified platinum by the Recording Industry Association of America (RIAA).","it debuted at number two on the us ""billboard"" 200 chart and was later certified platinum",0.0
838,808,"wizard: yes, it is.",NO_Q,NO_Q,It also has a long historical tradition as the color of Ireland and of Gaelic culture.,NO_Q,-1.0
839,809,apprentice: i've been thinking about trying out archery. what is it?,NO_Q,NO_Q,"Historically, archery has been used for hunting and combat.",NO_Q,-1.0
840,810,harry potter is a fantasy series created by j.k. rowling. it's,NO_Q,NO_Q,"They have attracted a wide adult audience as well as younger readers, and are often considered cornerstones of modern young adult literature.",NO_Q,-1.0
841,811,Wizard: Multiple Sclerosis is a demyelinating disease in which the insul,Multiple Sclerosis,demyelinating disease,"Multiple sclerosis can cause a variety of symptoms: changes in sensation (hypoesthesia), muscle weakness, abnormal muscle spasms, or difficulty moving; difficulties with coordination and balance; problems in speech (dysarthria) or swallowing (dysphagia), visual problems (nystagmus, optic neuritis, phosphenes or diplopia), fatigue and acute or chronic pain syndromes, bladder and bowel difficulties, cognitive impairment, or emotional symptomatology (mainly major depression).",[CLS],0.0
842,812,apprentice: i'm an accountant.,NO_Q,NO_Q,The modern field was established by the Italian mathematician Luca Pacioli in 1494.,NO_Q,-1.0
843,813,"The Green Bay Packers are a professional American football team based in Green Bay, Wisconsin.",The Green Bay Packers,"The Packers are a professional American football team based in Green Bay, Wisconsin","The Green Bay Packers are a professional American football team based in Green Bay, Wisconsin.",the green bay packers,1.0
844,814,apprentice: i'm not sure i could do that.,NO_Q,NO_Q,"Professional Elvis impersonators, commonly known as Elvis tribute artists (ETAs), work all over the world as entertainers, and such tribute acts remain in great demand due to the unique iconic status of Elvis.",NO_Q,-1.0
845,815,"wizard: yes, i've heard that.",NO_Q,NO_Q,Competitive artistic gymnastics is the best known of the gymnastic events.,NO_Q,-1.0
846,816,apprentice: i'm from colorado so i know about snow. my city gets an average to,NO_Q,NO_Q,"Puerto Rico (Spanish for ""Rich Port""), officially the Commonwealth of Puerto Rico (, ""Free Associated State of Puerto Rico"") and briefly called Porto Rico, is an unincorporated territory of the United States located in the northeast Caribbean Sea.",NO_Q,-1.0
847,817,"apprentice: i used to be a cheerleader in high school, it was really fun.",NO_Q,NO_Q,Shrek The Musical is a musical with music by Jeanine Tesori and book and lyrics by David Lindsay-Abaire.,NO_Q,-1.0
848,818,"nickelback was listed number seven on the ""billboard"" top artist of the decade,",NO_Q,NO_Q,"They were listed number seven on the ""Billboard"" top artist of the decade, with four albums listed on the ""Billboard"" top albums of the decade.",NO_Q,-1.0
849,819,"wizard: no, shaggy 2 is a different artist.",NO_Q,NO_Q,The duo has earned two platinum and five gold albums.,NO_Q,-1.0
850,820,apprentice: i love the color green. it is my favorite color! wizard: does the color,NO_Q,NO_Q,Broccoli is often boiled or steamed but may be eaten raw.,NO_Q,-1.0
851,821,Genghis Khan was born in Delüün Boldog in 1162. He was,Genghis Khan,Mongolian,Genghis Khan died in 1227 after defeating the Western Xia.,genghis khan died in 1227 after defeating the western xia.,0.4
852,822,wizard: i'm sure you've heard of nickelback. what's your favorite,NO_Q,NO_Q,"Chad Robert Turton (born November 15, 1974), known professionally as Chad Kroeger (), is a Canadian musician and producer, best known as the lead vocalist and guitarist for the Canadian rock band Nickelback.",NO_Q,-1.0
853,823,apprentice: i've never seen it. it's one of my favorite shows.,NO_Q,NO_Q,Grimes reunites with his family and becomes the leader of a group he forms with other survivors.,NO_Q,-1.0
854,824,"wizard: well, i'm not sure. i've taken a class on japanese",NO_Q,NO_Q,This imperial dynasty continues to reign over Japan.,NO_Q,-1.0
855,825,wizard: i do. i like to work with other authors.,NO_Q,NO_Q,"In Internet slang, a troll () is a person who sows discord on the Internet by starting quarrels or upsetting people, by posting inflammatory, extraneous, or off-topic messages in an online community (such as a newsgroup, forum, chat room, or blog) with the intent of provoking readers into an emotional response or of otherwise disrupting normal, on-topic discussion, often for the troll's amusement.",NO_Q,-1.0
856,826,"Elvis Aaron Presley was from Memphis, Tennessee.",Elvis Aaron Presley,Elvis Aaron Presley,"Accompanied by guitarist Scotty Moore and bassist Bill Black, Presley was a pioneer of rockabilly, an uptempo, backbeat-driven fusion of country music and rhythm and blues.","accompanied by guitarist scotty moore and bassist bill black, presley was a pioneer of rockabilly",0.11764705882352941
857,827,apprentice: i like green.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
858,828,"Apprentice: Yes, it was created in 2010 by Evan Spiegel and Bianca Jagger.",Apprentice,Apprentice was created in 2010 by Evan Spiegel and Bianca Jagger,It is owned by Facebook.,[CLS],0.0
859,829,"wizard: i've always found the topic of game design intriguing, especially with all the genre",NO_Q,NO_Q,"The effort is undertaken by a game developer, which may range from a single person to an international team dispersed across the globe.",NO_Q,-1.0
860,830,"apprentice: yes, i used to be a cheerleader in college.",NO_Q,NO_Q,"It can be performed to motivate sports teams, entertain the audience, or for competition.",NO_Q,-1.0
861,831,benjamin mclane spock,NO_Q,NO_Q,"Benjamin McLane Spock (May 2, 1903 – March 15, 1998) was an American pediatrician whose book ""Baby and Child Care"" (1946) is one of the best-sellers of all time.",NO_Q,-1.0
862,832,harry potter and the philosopher's stone are two of the most popular books in the world,NO_Q,NO_Q,"They have attracted a wide adult audience as well as younger readers, and are often considered cornerstones of modern young adult literature.",NO_Q,-1.0
863,833,wizard: there are many established methods of animals training and each with its adherents and,NO_Q,NO_Q,"For a dog to be considered obedient rather than simply trained in obedience, it must respond reliably each time its handler gives a command.",NO_Q,-1.0
864,834,bmx,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
865,835,"apprentice: i have been bowling, but i am terrible at it. i have had ",NO_Q,NO_Q,"The pin version of bowling is often played on a flat wooden or other synthetic surface (which can be oiled in different patterns for different techniques), while in target bowling, the surface may be grass, gravel or a synthetic surface.",NO_Q,-1.0
866,836,Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in,Dylan's Candy Bar,confectionery store,"Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in New York City; East Hampton, New York; Los Angeles, Chicago and Miami Beach, as well as in wholesale venues around the globe.",dylan's candy bar,1.0
867,837,wizard: it originated in america.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
868,838,wizard: if you mix yellow and blue the result is green.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
869,839,apprentice: i've always loved the discovery channel.,NO_Q,NO_Q,Educational technology is the use of both physical hardware and educational theoretics.,NO_Q,-1.0
870,840,apprentice: i'm going to buy some shares in apple.,NO_Q,NO_Q,"As of mid 2017, the size of the world stock market (total market capitalisation) was about US$76.3 trillion.",NO_Q,-1.0
871,841,"wizard: yes, i think he will. he is a great quarterback.",NO_Q,NO_Q,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",NO_Q,-1.0
872,842,"Wizard: Yes, it's a hybrid of the Jaguar and Mustang Fender guitars",Jaguar,The Jaguar is a hybrid of the Jaguar and Mustang Fender guitars,An electric guitar is a guitar that uses one or more pickups to convert the vibration of its strings into electrical signals.,[CLS],0.0
873,843,wizard: i like the managerial accounting part the most.,NO_Q,NO_Q,"Management accounting principles (MAP) were developed to serve the core needs of internal management to improve decision support objectives, internal business processes, resource application, customer value, and capacity utilization needed to achieve corporate goals in an optimal manner.",NO_Q,-1.0
874,844,ireland is an island in the north atlantic.,NO_Q,NO_Q,Ireland is the third-largest island in Europe.,NO_Q,-1.0
875,845,wizard: they are an american hip hop duo. one is named violent j and,NO_Q,NO_Q,The duo has earned two platinum and five gold albums.,NO_Q,-1.0
876,846,wizard: i'm a big fan of american football. i love to watch any game,NO_Q,NO_Q,"American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",NO_Q,-1.0
877,847,"Apprentice: I used to like American Football a lot. Wizard: Me too, but not",Apprentice,Apprentice used to like American Football a lot.,"A quarterback (commonly abbreviated ""QB"") is a position in American and Canadian football.",[CLS],0.0
878,848,apprentice: i'm thinking about learning japanese. i've always found it interesting but i,NO_Q,NO_Q,"Word order is normally subject–object–verb with particles marking the grammatical function of words, and sentence structure is topic–comment.",NO_Q,-1.0
