,id,response,cand,question,knowledge,knowledge_ans,score
769,708,"burdon, price, valentine, chandler and steel",NO_Q,NO_Q,To Kill a Mockingbird is a novel by Harper Lee published in 1960.,NO_Q,-1.0
770,709,slash,NO_Q,NO_Q,"Slash has since released three solo albums: ""Slash"" (2010), featuring an array of famous guest musicians, and ""Apocalyptic Love"" (2012) and ""World on Fire"" (2014), recorded with his band, Myles Kennedy and the Conspirators.",NO_Q,-1.0
771,710,The Aquabats were promptly signed to Goldenvoice Records and released their second album The Fury,The Fury,the album,"The concept is cross-cultural, often cited with reference to a desired or lost lover, and dates back at least 3,000 years.",[CLS],0.0
772,711,"mies was born march 27, 1886 in aachen, germany. he worked in his",NO_Q,NO_Q,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",NO_Q,-1.0
773,712,black had befriended elijah stuart. stuart opened a taver,NO_Q,NO_Q,Green is the color between blue and yellow on the visible spectrum.,NO_Q,-1.0
774,713,gilmour r,NO_Q,NO_Q,"Norway won the most medals with twelve and most golds with five, all in the men's cross-country skiing events, including three from Petter Northug.",NO_Q,-1.0
775,714,no,NO_Q,NO_Q,"The series has also had its share of criticism, including concern about the increasingly dark tone as the series progressed, as well as the often gruesome and graphic violence it depicts.",NO_Q,-1.0
776,715,'80s,',the 1980s,"Guns N' Roses' debut album, ""Appetite for Destruction"" (1987), reached number one on the ""Billboard"" 200 a year after its release, on the strength of ""Sweet Child o' Mine"", the band's only single to reach number one on the ""Billboard"" Hot 100.",[CLS],0.0
777,716,"wizard: yes, i do. i hunt mainly wildlife or feral animals and then i",NO_Q,NO_Q,"Hunting advocates state that hunting can be a necessary component of modern wildlife management, for example, to help maintain a population of healthy animals within an environment's ecological carrying capacity when natural checks such as predators are absent or very rare.",NO_Q,-1.0
778,717,"McDaniel died of breast cancer at age 57 on October 26, 1952, in",breast cancer,In what disease did McDaniel die?,"Popcorn, or pop corn, is a variety of corn kernel, which forcefully expands and puffs up when heated.",[CLS],0.0
779,718,mingus ah um,NO_Q,NO_Q,"They have attracted a wide adult audience as well as younger readers, and are often considered cornerstones of modern young adult literature.",NO_Q,-1.0
780,719,"Paul Reubens was born Paul Rubenfeld in Peekskill, New York, and",Paul Reubens,Paul Rubenfeld,"Seven national parks (including six in Alaska) are paired with a national preserve, areas with different levels of protection that are administered together but considered separate units and whose areas are not included in the figures below.",[CLS],0.0
781,720,o'keeffe then spent part of nearly every year working in new mexico. she,NO_Q,NO_Q,"It comes from the Old Norse word ""skíð"" which means ""split piece of wood or firewood"".",NO_Q,-1.0
782,721,batistuta was selected to play for argentina in the copa america held in chile,NO_Q,NO_Q,"The ski jumping venue consists of the jumping ramp (""in-run""), take-off table, and a landing hill.",NO_Q,-1.0
783,722,wizard: i get taken back to those days in middle school when i listen to dave groh,NO_Q,NO_Q,He is the drummer and co-founder of the rock supergroup Them Crooked Vultures.,NO_Q,-1.0
784,723,Zico was charged with a crime.,Zico,He was charged with a crime.,"Motivation theories can be classified on a number of bases:  Motivation as a desire to perform an action is usually defined as having two parts, directional such as directed towards a positive stimulus or away from a negative one, as well as the activated ""seeking phase"" and consummatory ""liking phase"".",[CLS],0.0
785,724,"Griffey accepted a contract offer from the Mariners on February 18, 2009, after """,February,In what month did Griffey accept a contract offer?,"Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light.",[CLS],0.0
786,725,barkley competed in the 1992 and 1996 olympic games.,NO_Q,NO_Q,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,NO_Q,-1.0
787,726,"rowland and the knowles family founded the survivor foundation, a charitable entity",NO_Q,NO_Q,"A paramedic is a healthcare professional, predominantly in the pre-hospital and out-of-hospital environment, and working mainly as part of emergency medical services (EMS), such as on an ambulance.",NO_Q,-1.0
788,727,"paolo scored in the final of euro 2000, but lost to france in extra time",NO_Q,NO_Q,"Consultancy aim the executives of companies by providing them with consultants, also known as industry-specific specialists/consultants and subject-matter experts, usually trained in management or business schools.",NO_Q,-1.0
789,728,Apprentice: I've never watched the Walking Dead. It's a horror television series,a horror television series,what is walking dead about?,"Beginning with its third season, ""The Walking Dead"" has attracted the most 18- to 49-year-old viewers of any cable or broadcast television series.",[CLS],0.0
790,729,"Wizard: Yes, clothes. I like posting photos of clothes that I like.",Wizard,Wizard likes posting photos of clothes he likes,"The goth subculture adopts dark fashion elements such as black clothing, dyed black hair, dark eyeliner, black fingernails, and black period-styled clothing and a focus on gothic rock and a range of other music genres.",[CLS],0.0
791,730,"Pearl Jam has cited many punk rock and classic rock bands as influences, including The Who",The Who,rock band,"This type of motivation has neurobiological roots in the basal ganglia, and mesolimbic dopaminergic pathways.",[CLS],0.0
792,731,he narrowly failed in attempts to become mayor of new york city in both 1905 and 19,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
793,732,dylan lauren,NO_Q,NO_Q,"Lauren was inspired to create the store, which is asserted to be the ""largest unique candy store in the world"", by the Roald Dahl story of ""Willy Wonka & the Chocolate Factory"".",NO_Q,-1.0
794,733,muttiah muralitharan formally announced his retirement from test cricket at ,NO_Q,NO_Q,"Much of the series takes place in and around Atlanta, Georgia, and later Alexandria, Virginia.",NO_Q,-1.0
795,734,unger's critique of economics begins with the identification of a key moment in economic,NO_Q,NO_Q,"Nickelback is a Canadian rock band formed in 1995 in Hanna, Alberta, Canada.",NO_Q,-1.0
796,735,"It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",Ralph Lauren,fashion designer,"It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",ralph lauren,1.0
797,736,carlisle's first venture into music was in 1977 as drummer for the punk rock,NO_Q,NO_Q,"Commonly, anything is considered organized when it looks like everything has a correct order or placement, and is in a specific location.",NO_Q,-1.0
798,737,Rob Wright returned to his family's home in Victoria after studying in Calgary. His younger brother,Calgary,In what city did Rob Wright study?,"Nickelback is one of the most commercially successful Canadian groups, having sold more than 50 million albums worldwide and ranking as the eleventh best-selling music act, and the second best-selling foreign act in the U.S. of the 2000s, behind The Beatles.",[CLS],0.0
799,738,hirsi ali arrived in the netherlands in 1992. that year she had travelled from,NO_Q,NO_Q,"Hunting wildlife or feral animals is most commonly done by humans for food, recreation, to remove predators that are dangerous to humans or domestic animals, or for trade.",NO_Q,-1.0
800,739,chisholm has received co-writing credits for most of the songs recorded with spice girls,NO_Q,NO_Q,"A juggalo (feminine juggalette, or juggala in Spanish) is a fan of the group Insane Clown Posse or any other Psychopathic Records hip hop group.",NO_Q,-1.0
801,740,"he was based in the middle east for five years, serving for four of those years as",NO_Q,NO_Q,"Steve Robson (born November 1969, Jarrow, Tyne and Wear) is an English songwriter, record producer and multi-instrumentalist.",NO_Q,-1.0
802,741,"Joseph recorded his first demo tape and sent it off to Greek composer Yanni, who was",Yanni,Yanni,no_passages_used,[CLS],0.0
803,742,Hardy made his debut for Total Nonstop Action Wrestling (TNA) at the,the,The Hardy Boyz,"Auditions usually involve the performance of monologues and group workshops, and may also include a singing activity.",[CLS],0.0
804,743,coretta scott king was an early supporter in the struggle for gay and lesbian civil rights,NO_Q,NO_Q,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",NO_Q,-1.0
805,744,"The Walking Dead premiered in the United States on October 31, 2010.",The Walking Dead,"The Walking Dead premiered on October 31, 2010.","""The Walking Dead"" premiered in the United States on October 31, 2010, exclusively shown on cable television channel AMC and internationally on Fox International Channels.","""the walking dead""",1.0
806,745,it may be machine- or hand-knitted.,NO_Q,NO_Q,It may be machine- or hand-knitted.,NO_Q,-1.0
807,746,"stewart avoided a loss of $45,673 by selling all 3,928 shares of her",NO_Q,NO_Q,"In most countries, neurosurgeon training requires a minimum period of seven years after graduating from medical school.",NO_Q,-1.0
808,747,no,NO_Q,NO_Q,Green is the color between blue and yellow on the visible spectrum.,NO_Q,-1.0
809,748,beyonce names michael jackson as her major musical influence.,NO_Q,NO_Q,"It topped the ""Billboard"" 200 and became the best-selling debut album as well as the 11th best-selling album in the United States.",NO_Q,-1.0
810,749,louis a. szekely,NO_Q,NO_Q,In some countries 'Paramedic' is a protected title and accountable to a professional regulatory body.,NO_Q,-1.0
811,750,phrazes for the young,NO_Q,NO_Q,"Nickelback is a Canadian rock band formed in 1995 in Hanna, Alberta, Canada.",NO_Q,-1.0
812,751,"Carradine was arrested for assaulting a police officer in the late 1950s, while",the late 1950s,he was arrested for assaulting a police officer,"Accounting, which has been called the ""language of business"", measures the results of an organization's economic activities and conveys this information to a variety of users, including investors, creditors, management, and regulators.",[CLS],0.0
813,752,rickey henderson reasserted himself as one of the game's greatest,NO_Q,NO_Q,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",NO_Q,-1.0
814,753,the gathering released their third album (and first to feature anneke van giersbergen,NO_Q,NO_Q,"The first Winter Olympics, the 1924 Winter Olympics, was held in Chamonix, France.",NO_Q,-1.0
815,754,"The song, ""It's Hard out Here for a Pimp"" from the",It's Hard out Here for a Pimp,It's Hard Out Here for a Pimp,"Several minerals have a green color, including the emerald, which is colored green by its chromium content.",[CLS],0.0
816,754,"The song, ""It's Hard out Here for a Pimp"" from the",the,"The song, ""It's Hard Out Here for a Pimp""","Several minerals have a green color, including the emerald, which is colored green by its chromium content.",[CLS],0.0
817,755,"Kendrick Lamar Duckworth (born June 17, 1987) is an American rapper and ",Kendrick Lamar Duckworth,rapper,"Kendrick Lamar Duckworth (born June 17, 1987) is an American rapper and songwriter.","kendrick lamar duckworth (born june 17, 1987) is an american rapper and songwriter",0.4
818,755,"Kendrick Lamar Duckworth (born June 17, 1987) is an American rapper and ","June 17, 1987",June 17,"Kendrick Lamar Duckworth (born June 17, 1987) is an American rapper and songwriter.","june 17, 1987",1.0
819,756,Yen learned Tai Chi from a young age under his mother's tutelage,his mother's tutelage,yen learned tai chi from his mother,"The books have won multiple awards, and sold more than 400 million copies.",[CLS],0.0
820,757,"the two elder brothers were raised by their mother and their stepfather george brown, a found",NO_Q,NO_Q,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",NO_Q,-1.0
821,758,"wizard: it's hard to tell exactly, but it has been referenced for at least",NO_Q,NO_Q,"The emotional ""pain"" of a broken heart is believed to be part of the survival instinct.",NO_Q,-1.0
822,759,wizard: i love welcome to the jungel. how about you? apprentice:,NO_Q,NO_Q,"Slash has since released three solo albums: ""Slash"" (2010), featuring an array of famous guest musicians, and ""Apocalyptic Love"" (2012) and ""World on Fire"" (2014), recorded with his band, Myles Kennedy and the Conspirators.",NO_Q,-1.0
823,760,no,NO_Q,NO_Q,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",NO_Q,-1.0
824,761,"Hunter had the hit, ""Ninety-Nine Ways.""","""Ninety-Nine Ways","Hunter had the hit, Ninety-Nine Ways",no_passages_used,[CLS],0.0
825,762,1993,NO_Q,NO_Q,The original purpose of the cross was to develop guide dogs suitable for visually impaired individuals with allergies.,NO_Q,-1.0
826,763,the olmec period,NO_Q,NO_Q,"Grisham's first bestseller, ""The Firm"", sold more than seven million copies.",NO_Q,-1.0
827,764,"Graf played a series of exhibition matches against former rivals in New Zealand, Japan, Spain",Graf,tennis player,"Different variations of coffee cocktails pre-date the now-classic Irish coffee by at least 100 years, before Joe Sheridan, a head chef at the restaurant and coffee shop in the Foynes Airbase Flying boat terminal building, County Limerick played his part in 1942 or 1943 after a group of American passengers disembarked from a several-hour failed Atlantic crossing due to bad weather conditions on a Pan Am Clipper flying boat.",[CLS],0.0
828,765,"McDaniel's Oscar is currently unknown. In 1992, Jet magazine reported that",1992,Jet magazine reported that McDaniel's Oscar was currently unknown,no_passages_used,[CLS],0.0
829,766,Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in,Dylan's Candy Bar,confectionery store,"Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in New York City; East Hampton, New York; Los Angeles, Chicago and Miami Beach, as well as in wholesale venues around the globe.",dylan's candy bar,1.0
830,767,Hearst's wife refused to give him a divorce.,Hearst's wife,who refused to give him a divorce,The first depiction of a skier with two ski poles dates to 1741.,[CLS],0.0
831,768,judith butler proposes her theory of gender performativity,NO_Q,NO_Q,"They are the rules to be followed by accountants to maintain books of accounts which are comparable, understandable, reliable and relevant as per the users internal or external.",NO_Q,-1.0
832,769,he debated whether to have a more invasive surgery that would have kept him out an,NO_Q,NO_Q,"They can add hashtags to their posts, linking the photos up to other content on Instagram featuring the same subject or overall topic.",NO_Q,-1.0
833,770,"mcmahon and his wife, pamela, became ill from the mold",NO_Q,NO_Q,"Guns N' Roses' debut album, ""Appetite for Destruction"" (1987), reached number one on the ""Billboard"" 200 a year after its release, on the strength of ""Sweet Child o' Mine"", the band's only single to reach number one on the ""Billboard"" Hot 100.",NO_Q,-1.0
834,771,The epistolary novel Hyperion,The epistolary novel Hyperion,novel,"For several decades, medical billing was done almost entirely on paper.",[CLS],0.0
835,772,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
836,773,"Lenglen was paid US$50,000 by American entrepreneur Charles C. Pyle to",Charles C. Pyle,entrepreneur,"Nirvana's debut album ""Bleach"" was released on the independent record label Sub Pop in 1989.",[CLS],0.0
837,774,foreman w,NO_Q,NO_Q,"The global presentation of cheerleading was led by the 1997 broadcast of ESPN's International cheerleading competition, and the worldwide release of the 2000 film ""Bring It On"".",NO_Q,-1.0
838,775,Pat Riley was head coach of the New York Knicks starting with the 1991-92 season,Pat Riley,New York Knicks head coach,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,[CLS],0.0
839,776,Alicia Keys' first studio album Songs in A Minor was released in June 2001.,Alicia Keys',songwriter,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",[CLS],0.0
840,777,the great khan was born in 1162.,NO_Q,NO_Q,He came to power by uniting many of the nomadic tribes of Northeast Asia.,NO_Q,-1.0
841,778,"frusciante was born in queens, new york, on march 5, 1970.",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
842,779,hoyt wilhelm managed two minor league teams after his retirement as a player.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
843,780,"duke's first major philanthropic act was to establish independent aid, inc.",NO_Q,NO_Q,"Voldemort appears either in person or in flashbacks in each book and its film adaptation in the series, except the third, ""Harry Potter and the Prisoner of Azkaban"", where he is only mentioned.",NO_Q,-1.0
844,781,"archie manning continues to make his home in new orleans, though he also owns",NO_Q,NO_Q,"Water skiing is a surface water sport in which an individual is pulled behind a boat or a cable ski installation over a body of water, skimming the surface on two skis or one ski.",NO_Q,-1.0
845,782,"galton was a polymath who made important contributions in many fields of science, including",NO_Q,NO_Q,"The UCF Knights are the athletic teams that represent the University of Central Florida in Orlando, Florida.",NO_Q,-1.0
846,783,elvis presley was not as good as buddy holly,NO_Q,NO_Q,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",NO_Q,-1.0
847,784,the stori,NO_Q,NO_Q,"American entertainer Michael Jackson (1958–2009) debuted on the professional music scene at the age of 5, as a member of The Jackson 5, and began a solo career in 1971 while being a member of the group, known as the ""King of Pop"" , five of his solo studio albums have become some of the world's best-selling records: ""Off the Wall"" (1979), ""Thriller"" (1982), ""Bad"" (1987), ""Dangerous"" (1991) and """" (1995).",NO_Q,-1.0
848,785,"wizard: yes, it is very stressful.",NO_Q,NO_Q,"In most countries, neurosurgeon training requires a minimum period of seven years after graduating from medical school.",NO_Q,-1.0
849,786,winnie madikizela-mandela died at the netcare milpark hospital,NO_Q,NO_Q,It is owned by Facebook.,NO_Q,-1.0
850,787,"Kovacs lost control of his Chevrolet Corvair station wagon while turning quickly, and crashed",Kovacs,a car crash,no_passages_used,[CLS],0.0
851,788,Larsson scored his first ever FA Premier League goal on 31 January in a 4-0 win,31 January,When did Larsson score his first ever Premier League goal?,no_passages_used,[CLS],0.0
852,788,Larsson scored his first ever FA Premier League goal on 31 January in a 4-0 win,4,How many goals did Larsson score in the Premier League?,no_passages_used,[CLS],0.0
853,789,"al kooper, jim fielder, fred lipsius, randy brecker,",NO_Q,NO_Q,", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.",NO_Q,-1.0
854,790,Ziaur Rahman became the 7th President of Bangladesh on 21 April 1977. Years of,21 April 1977,date,Universal Orlando is the second-largest resort in Greater Orlando after Walt Disney World Resort.,[CLS],0.0
855,791,"the opening familiar to most viewers, featuring the credits superimposed over a ""heart on",NO_Q,NO_Q,"""Rough Day"" is a song by Australian recording artist Paulini, taken from her second studio album, ""Superwoman"" (2006).",NO_Q,-1.0
856,792,apprentice: i admire paramedics so much. they are vital to our medical care.,NO_Q,NO_Q,"The scope of the role varies widely across the world, having originally developed as a paraprofession in the United States during the 1970s.",NO_Q,-1.0
857,793,he was in the running for head coaching roles at a number of larger universities and professor,NO_Q,NO_Q,"Much of the series takes place in and around Atlanta, Georgia, and later Alexandria, Virginia.",NO_Q,-1.0
858,794,darrell abbott,NO_Q,NO_Q,"College admissions in the United States refers to the process of applying for entrance to institutions of higher education for undergraduate study at one of the nation's 2,675 schools.",NO_Q,-1.0
859,795,peele's screenplay and direction,NO_Q,NO_Q,"Men's events are floor exercise, pommel horse, still rings, vault, parallel bars and horizontal bar.",NO_Q,-1.0
860,796,LeMond founded LeMond Bicycles to develop machines for himself that would also be,LeMond Bicycles,LeMond Bicycles,"Allied health professions are health care professions distinct from nursing, medicine, and pharmacy.",[CLS],0.0
861,797,"black sued his manager, bill ham, for breach of contract; black sought $2 million in damages",NO_Q,NO_Q,"In pin bowling variations, the target is usually to knock over pins at the end of a lane.",NO_Q,-1.0
862,798,rose became the vocalist and they recorded an ep.,NO_Q,NO_Q,"The term ""hambone"" has also been used to describe four consecutive strikes.",NO_Q,-1.0
863,799,glee,NO_Q,NO_Q,"The island has lush vegetation, a product of its mild but changeable climate which is free of extremes in temperature.",NO_Q,-1.0
864,800,"it stocks 7,000 candies from around the world.",NO_Q,NO_Q,"It stocks 7,000 candies from around the world.",NO_Q,-1.0
865,801,"the 1970-71 season brought new additions to the cast include tall, lanky,",NO_Q,NO_Q,", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.",NO_Q,-1.0
866,802,kermit was born in mississippi.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
867,803,the first depiction of a skier with two ski poles dates to 1741,NO_Q,NO_Q,The first depiction of a skier with two ski poles dates to 1741.,NO_Q,-1.0
868,804,Toussaint was born in 1938 in New Orleans.,1938,In what year was Toussaint born?,He was buried in an unmarked grave somewhere in Mongolia.,[CLS],0.0
869,804,Toussaint was born in 1938 in New Orleans.,Toussaint,He was born in 1938 in New Orleans.,He was buried in an unmarked grave somewhere in Mongolia.,[CLS],0.0
870,805,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
871,806,"He recorded several duet albums for ECM, including 1972's Crystal Silence. They",1972's Crystal Silence,were recorded in 1972,"Thomas Edward Patrick Brady Jr. (born August 3, 1977) is an American football quarterback for the New England Patriots of the National Football League (NFL).",[CLS],0.0
872,807,Kendrick Lamar has won several awards.,Kendrick Lamar,rapper,"It debuted at number two on the US ""Billboard"" 200 chart and was later certified platinum by the Recording Industry Association of America (RIAA).",[CLS],0.0
873,808,buffalo springfield,NO_Q,NO_Q,It also has a long historical tradition as the color of Ireland and of Gaelic culture.,NO_Q,-1.0
874,809,"he won his first professional race a week later, a time trial in the tour de",NO_Q,NO_Q,"Historically, archery has been used for hunting and combat.",NO_Q,-1.0
875,810,The New York Dolls developed an original style of hard rock that presaged both punk,New York Dolls,rock band,"They have attracted a wide adult audience as well as younger readers, and are often considered cornerstones of modern young adult literature.",[CLS],0.0
876,810,The New York Dolls developed an original style of hard rock that presaged both punk,The New York Dolls,rock band,"They have attracted a wide adult audience as well as younger readers, and are often considered cornerstones of modern young adult literature.",[CLS],0.0
877,811,"hold on now, youngster...",NO_Q,NO_Q,"Multiple sclerosis can cause a variety of symptoms: changes in sensation (hypoesthesia), muscle weakness, abnormal muscle spasms, or difficulty moving; difficulties with coordination and balance; problems in speech (dysarthria) or swallowing (dysphagia), visual problems (nystagmus, optic neuritis, phosphenes or diplopia), fatigue and acute or chronic pain syndromes, bladder and bowel difficulties, cognitive impairment, or emotional symptomatology (mainly major depression).",NO_Q,-1.0
878,812,murders happened.,NO_Q,NO_Q,The modern field was established by the Italian mathematician Luca Pacioli in 1494.,NO_Q,-1.0
879,813,Safin held the No. 1 ATP ranking for 9 weeks during 2000 (making him,Safin,tennis player,"The Green Bay Packers are a professional American football team based in Green Bay, Wisconsin.",[CLS],0.0
880,814,lesnar,NO_Q,NO_Q,"Professional Elvis impersonators, commonly known as Elvis tribute artists (ETAs), work all over the world as entertainers, and such tribute acts remain in great demand due to the unique iconic status of Elvis.",NO_Q,-1.0
881,815,"Hackett's movie career began in 1950 with a 10-minute ""World of",Hackett's movie career,John Hackett,Competitive artistic gymnastics is the best known of the gymnastic events.,[CLS],0.0
882,816,gildas makes an allegorical condemnation of 5 british kings by likening,NO_Q,NO_Q,"Puerto Rico (Spanish for ""Rich Port""), officially the Commonwealth of Puerto Rico (, ""Free Associated State of Puerto Rico"") and briefly called Porto Rico, is an unincorporated territory of the United States located in the northeast Caribbean Sea.",NO_Q,-1.0
883,817,domino's house was heavily flooded.,NO_Q,NO_Q,Shrek The Musical is a musical with music by Jeanine Tesori and book and lyrics by David Lindsay-Abaire.,NO_Q,-1.0
884,818,delahanty blossomed in 1893 with a.368 average,NO_Q,NO_Q,"They were listed number seven on the ""Billboard"" top artist of the decade, with four albums listed on the ""Billboard"" top albums of the decade.",NO_Q,-1.0
885,819,no,NO_Q,NO_Q,The duo has earned two platinum and five gold albums.,NO_Q,-1.0
886,820,"the band's third album audio secrecy, was recorded at the blackbird studios",NO_Q,NO_Q,Broccoli is often boiled or steamed but may be eaten raw.,NO_Q,-1.0
887,821,"loach was born in nuneaton, warwickshire, the son of vivi",NO_Q,NO_Q,Genghis Khan died in 1227 after defeating the Western Xia.,NO_Q,-1.0
888,822,"the band toured japan, playing a couple of the upcoming songs: ""rept",NO_Q,NO_Q,"Chad Robert Turton (born November 15, 1974), known professionally as Chad Kroeger (), is a Canadian musician and producer, best known as the lead vocalist and guitarist for the Canadian rock band Nickelback.",NO_Q,-1.0
889,823,Hardy defeated Rob Van Dam to prevent Van Dam from receiving a match for the T,Hardy defeated Rob Van Dam,Jim Hardy,Grimes reunites with his family and becomes the leader of a group he forms with other survivors.,[CLS],0.0
890,824,"De La Soul's debut album, 3 Feet High and Rising, released in 1989,",De La Soul's,De La Soul,This imperial dynasty continues to reign over Japan.,[CLS],0.0
891,825,"gifford became a broadcaster for cbs, covering football, golf and basketball.",NO_Q,NO_Q,"In Internet slang, a troll () is a person who sows discord on the Internet by starting quarrels or upsetting people, by posting inflammatory, extraneous, or off-topic messages in an online community (such as a newsgroup, forum, chat room, or blog) with the intent of provoking readers into an emotional response or of otherwise disrupting normal, on-topic discussion, often for the troll's amusement.",NO_Q,-1.0
892,826,Bruce got his start in a local wrestling promotion. Rudy Hill got him booked in ,Rudy Hill,Who got Bruce booked in a local wrestling promotion?,"Accompanied by guitarist Scotty Moore and bassist Bill Black, Presley was a pioneer of rockabilly, an uptempo, backbeat-driven fusion of country music and rhythm and blues.",[CLS],0.0
893,827,"riddler suffers from cancer, which also afflicted the mother of dr.",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
894,828,"Mies van der Rohe designed and built the Farnsworth House, a weekend",the Farnsworth House,a weekend house,It is owned by Facebook.,[CLS],0.0
895,829,"the effort is undertaken by a game developer, which may range from a single person to",NO_Q,NO_Q,"The effort is undertaken by a game developer, which may range from a single person to an international team dispersed across the globe.",NO_Q,-1.0
896,830,"jimmy buffett was born on december 25, 1946, in pascagoula, mississippi.",NO_Q,NO_Q,"It can be performed to motivate sports teams, entertain the audience, or for competition.",NO_Q,-1.0
897,831,"John Grisham was a writer, he might've been making movies too",John Grisham,he might've been making movies too,"Benjamin McLane Spock (May 2, 1903 – March 15, 1998) was an American pediatrician whose book ""Baby and Child Care"" (1946) is one of the best-sellers of all time.",[CLS],0.0
898,832,"Riley played basketball for Linton High School in Schenectady, New York.",basketball,"Riley played for Linton High School in Schenectady, New York","They have attracted a wide adult audience as well as younger readers, and are often considered cornerstones of modern young adult literature.",[CLS],0.0
899,833,judith miller was jailed for contempt of court for refusing to testify before,NO_Q,NO_Q,"For a dog to be considered obedient rather than simply trained in obedience, it must respond reliably each time its handler gives a command.",NO_Q,-1.0
900,834,"Waldron worked frequently with Charles Mingus from 1954 to 1956, as part of the latter",Charles Mingus,jazz musician,no_passages_used,[CLS],0.0
901,835,he was terrible at it.,NO_Q,NO_Q,"The pin version of bowling is often played on a flat wooden or other synthetic surface (which can be oiled in different patterns for different techniques), while in target bowling, the surface may be grass, gravel or a synthetic surface.",NO_Q,-1.0
902,836,hecht served as war correspondent in berlin for the chicago daily news.,NO_Q,NO_Q,"Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in New York City; East Hampton, New York; Los Angeles, Chicago and Miami Beach, as well as in wholesale venues around the globe.",NO_Q,-1.0
903,837,wizard: it originated in america.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
904,838,capriati was the top seed.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
905,839,"repeater was released on april 19, 1990, through dischord records.",NO_Q,NO_Q,Educational technology is the use of both physical hardware and educational theoretics.,NO_Q,-1.0
906,840,henry returned to the ny red bulls to prepare for the 2012 season. his base salary of,NO_Q,NO_Q,"As of mid 2017, the size of the world stock market (total market capitalisation) was about US$76.3 trillion.",NO_Q,-1.0
907,841,under the banner of heaven,NO_Q,NO_Q,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",NO_Q,-1.0
908,842,kurt cobain helped design the fender jag stang guitar.,NO_Q,NO_Q,An electric guitar is a guitar that uses one or more pickups to convert the vibration of its strings into electrical signals.,NO_Q,-1.0
909,843,Nieuwendyk scored 14 goals and 32 points in 52 games with the Stars,14,How many goals did Nieuwendyk score in 52 games with the Stars?,"Management accounting principles (MAP) were developed to serve the core needs of internal management to improve decision support objectives, internal business processes, resource application, customer value, and capacity utilization needed to achieve corporate goals in an optimal manner.",[CLS],0.0
910,843,Nieuwendyk scored 14 goals and 32 points in 52 games with the Stars,32,How many points did Nieuwendyk score in 52 games with the Stars?,"Management accounting principles (MAP) were developed to serve the core needs of internal management to improve decision support objectives, internal business processes, resource application, customer value, and capacity utilization needed to achieve corporate goals in an optimal manner.",[CLS],0.0
911,843,Nieuwendyk scored 14 goals and 32 points in 52 games with the Stars,52,How many games did Nieuwendyk play for the Stars?,"Management accounting principles (MAP) were developed to serve the core needs of internal management to improve decision support objectives, internal business processes, resource application, customer value, and capacity utilization needed to achieve corporate goals in an optimal manner.",[CLS],0.0
912,844,"Donovan played for the first Baltimore Colts, who folded after his rookie season in",Baltimore Colts,Donovan played for the Baltimore Colts,Ireland is the third-largest island in Europe.,[CLS],0.0
913,845,the duo has earned two platinum and five gold albums.,NO_Q,NO_Q,The duo has earned two platinum and five gold albums.,NO_Q,-1.0
914,846,"John Paul Getty III was kidnapped in Rome on July 10, 1973, and",John Paul Getty III,"kidnapped in Rome on July 10, 1973","American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",[CLS],0.0
915,847,critics were generally skeptical that the character could extend beyond one season without growing tiresome.,NO_Q,NO_Q,"A quarterback (commonly abbreviated ""QB"") is a position in American and Canadian football.",NO_Q,-1.0
