,id,response,cand,question,knowledge,knowledge_ans,score
1680,705,He played football at the University of Pittsburgh.,Pittsburgh,In what city did he play football?,"Motivation is also one's direction to behavior, or what causes a person to want to repeat a behavior.",[CLS],0.0
1681,706,"The first major female tennis star to turn professional, Lenglen was paid US$50,000",Lenglen,Who was the first female tennis player to turn professional?,"The series has also had its share of criticism, including concern about the increasingly dark tone as the series progressed, as well as the often gruesome and graphic violence it depicts.",[CLS],0.0
1682,707,The Coming War on China premiered in the UK on Thursday 1 December 2016 and was shown on,China,The Coming War on what country premiered in the UK?,"Varsity Spirit Corp. is an American organization that sells cheerleading and dance apparel, trains cheerleaders and dancers at educational camps and hosts cheerleading competitions.",[CLS],0.0
1683,707,The Coming War on China premiered in the UK on Thursday 1 December 2016 and was shown on,UK,Where did The Coming War on China premiere?,"Varsity Spirit Corp. is an American organization that sells cheerleading and dance apparel, trains cheerleaders and dancers at educational camps and hosts cheerleading competitions.",[CLS],0.0
1684,707,The Coming War on China premiered in the UK on Thursday 1 December 2016 and was shown on,Thursday 1 December 2016,When did The Coming War on China premiere in the UK?,"Varsity Spirit Corp. is an American organization that sells cheerleading and dance apparel, trains cheerleaders and dancers at educational camps and hosts cheerleading competitions.",[CLS],0.0
1685,707,The Coming War on China premiered in the UK on Thursday 1 December 2016 and was shown on,the UK,Where did The Coming War on China premiere?,"Varsity Spirit Corp. is an American organization that sells cheerleading and dance apparel, trains cheerleaders and dancers at educational camps and hosts cheerleading competitions.",[CLS],0.0
1686,707,The Coming War on China premiered in the UK on Thursday 1 December 2016 and was shown on,Thursday,On what day of the week did The Coming War on China premiere?,"Varsity Spirit Corp. is an American organization that sells cheerleading and dance apparel, trains cheerleaders and dancers at educational camps and hosts cheerleading competitions.",[CLS],0.0
1687,708,To Kill a Mockingbird is a novel by Harper Lee published in 1960.,Harper Lee,Who wrote To Kill a Mockingbird?,To Kill a Mockingbird is a novel by Harper Lee published in 1960.,harper lee,1.0
1688,708,To Kill a Mockingbird is a novel by Harper Lee published in 1960.,1960,When was To Kill a Mockingbird published?,To Kill a Mockingbird is a novel by Harper Lee published in 1960.,1960,1.0
1689,708,To Kill a Mockingbird is a novel by Harper Lee published in 1960.,a Mockingbird,To Kill what is the name of the book by Harper Lee?,To Kill a Mockingbird is a novel by Harper Lee published in 1960.,a mockingbird,1.0
1690,708,To Kill a Mockingbird is a novel by Harper Lee published in 1960.,a novel,What is To Kill a Mockingbird?,To Kill a Mockingbird is a novel by Harper Lee published in 1960.,a novel,1.0
1691,709,slash,NO_Q,NO_Q,"Slash has since released three solo albums: ""Slash"" (2010), featuring an array of famous guest musicians, and ""Apocalyptic Love"" (2012) and ""World on Fire"" (2014), recorded with his band, Myles Kennedy and the Conspirators.",NO_Q,-1.0
1692,710,"Bennett's choreography was motivated by the form of the musical involved, or the distinct characters",Bennett,Whose choreography was motivated by the form of the musical?,"The concept is cross-cultural, often cited with reference to a desired or lost lover, and dates back at least 3,000 years.",[CLS],0.0
1693,710,"Bennett's choreography was motivated by the form of the musical involved, or the distinct characters",Bennett's choreography,What was motivated by the form of the musical involved?,"The concept is cross-cultural, often cited with reference to a desired or lost lover, and dates back at least 3,000 years.",[CLS],0.0
1694,710,"Bennett's choreography was motivated by the form of the musical involved, or the distinct characters",the musical,Bennett's choreography was motivated by what form?,"The concept is cross-cultural, often cited with reference to a desired or lost lover, and dates back at least 3,000 years.",[CLS],0.0
1695,711,"The first match of American football was played on November 6, 1869, between two college teams,",American,"What type of football was played on November 6, 1869?","The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",american,1.0
1696,711,"The first match of American football was played on November 6, 1869, between two college teams,","November 6, 1869",When was the first game of American football played?,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.","november 6, 1869",1.0
1697,711,"The first match of American football was played on November 6, 1869, between two college teams,",two,How many teams played in the first game of American football?,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",two,1.0
1698,711,"The first match of American football was played on November 6, 1869, between two college teams,",The first match,What was the name of the first game of American football?,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",[CLS] what was the name of the first game of american football?[SEP] the first match,0.2857142857142857
1699,711,"The first match of American football was played on November 6, 1869, between two college teams,",American football,"What sport was played on November 6, 1869?","The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",american football,1.0
1700,711,"The first match of American football was played on November 6, 1869, between two college teams,",November,What month was the first American football game played?,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",november,1.0
1701,711,"The first match of American football was played on November 6, 1869, between two college teams,",two college teams,Who played the first game of American football?,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",rutgers and princeton,0.0
1702,712,The pilot episode,The pilot episode,What was the name of the episode that was shown?,Green is the color between blue and yellow on the visible spectrum.,[CLS],0.0
1703,713,"The American Bison was one primary resource for items which people used for everyday life, including",American,What was the nationality of the Bison?,"Norway won the most medals with twelve and most golds with five, all in the men's cross-country skiing events, including three from Petter Northug.",[CLS],0.0
1704,713,"The American Bison was one primary resource for items which people used for everyday life, including",The American Bison,What animal was a primary resource for everyday items?,"Norway won the most medals with twelve and most golds with five, all in the men's cross-country skiing events, including three from Petter Northug.",[CLS],0.0
1705,713,"The American Bison was one primary resource for items which people used for everyday life, including",items,What did people use the Bison for everyday life?,"Norway won the most medals with twelve and most golds with five, all in the men's cross-country skiing events, including three from Petter Northug.",[CLS],0.0
1706,713,"The American Bison was one primary resource for items which people used for everyday life, including",people,Who used the American Bison?,"Norway won the most medals with twelve and most golds with five, all in the men's cross-country skiing events, including three from Petter Northug.",[CLS],0.0
1707,714,The series follows a young wizard named Harry Potter throughout his schooling years.,Harry Potter,What is the name of the young wizard in Harry Potter?,"The series has also had its share of criticism, including concern about the increasingly dark tone as the series progressed, as well as the often gruesome and graphic violence it depicts.",[CLS],0.0
1708,714,The series follows a young wizard named Harry Potter throughout his schooling years.,a young wizard,Who is Harry Potter?,"The series has also had its share of criticism, including concern about the increasingly dark tone as the series progressed, as well as the often gruesome and graphic violence it depicts.",[CLS],0.0
1709,714,The series follows a young wizard named Harry Potter throughout his schooling years.,his schooling years,What does the series follow Harry Potter through?,"The series has also had its share of criticism, including concern about the increasingly dark tone as the series progressed, as well as the often gruesome and graphic violence it depicts.",[CLS],0.0
1710,715,'80s,NO_Q,NO_Q,"Guns N' Roses' debut album, ""Appetite for Destruction"" (1987), reached number one on the ""Billboard"" 200 a year after its release, on the strength of ""Sweet Child o' Mine"", the band's only single to reach number one on the ""Billboard"" Hot 100.",NO_Q,-1.0
1711,716,Bruce appeared alongside Utsler on an episode of the weekly NWA Total Nonstop Action,Bruce,Who appeared alongside Utsler on an episode of NWA Total Nonstop Action?,"Hunting advocates state that hunting can be a necessary component of modern wildlife management, for example, to help maintain a population of healthy animals within an environment's ecological carrying capacity when natural checks such as predators are absent or very rare.",[CLS],0.0
1712,716,Bruce appeared alongside Utsler on an episode of the weekly NWA Total Nonstop Action,Utsler,Who did Bruce appear alongside on an episode of NWA Total Nonstop Action?,"Hunting advocates state that hunting can be a necessary component of modern wildlife management, for example, to help maintain a population of healthy animals within an environment's ecological carrying capacity when natural checks such as predators are absent or very rare.",[CLS],0.0
1713,716,Bruce appeared alongside Utsler on an episode of the weekly NWA Total Nonstop Action,weekly,How often does the NWA Total Nonstop Action air?,"Hunting advocates state that hunting can be a necessary component of modern wildlife management, for example, to help maintain a population of healthy animals within an environment's ecological carrying capacity when natural checks such as predators are absent or very rare.",[CLS],0.0
1714,716,Bruce appeared alongside Utsler on an episode of the weekly NWA Total Nonstop Action,NWA Total Nonstop Action,What show did Bruce appear on?,"Hunting advocates state that hunting can be a necessary component of modern wildlife management, for example, to help maintain a population of healthy animals within an environment's ecological carrying capacity when natural checks such as predators are absent or very rare.",[CLS],0.0
1715,717,Charles V visited the Low Countries and Franche-Comte in 1506.,Charles V,Who visited the Low Countries and Franche-Comte?,"Popcorn, or pop corn, is a variety of corn kernel, which forcefully expands and puffs up when heated.",[CLS],0.0
1716,717,Charles V visited the Low Countries and Franche-Comte in 1506.,Franche-Comte,Charles V visited the Low Countries and what region in 1506?,"Popcorn, or pop corn, is a variety of corn kernel, which forcefully expands and puffs up when heated.",[CLS],0.0
1717,717,Charles V visited the Low Countries and Franche-Comte in 1506.,1506,When did Charles V visit the Low Countries and Franche-Comte?,"Popcorn, or pop corn, is a variety of corn kernel, which forcefully expands and puffs up when heated.",[CLS],0.0
1718,718,"The books have sold over 500 million copies, so they are certainly popular, the best selling book",over 500 million,How many copies have the books sold?,"They have attracted a wide adult audience as well as younger readers, and are often considered cornerstones of modern young adult literature.",[CLS],0.0
1719,718,"The books have sold over 500 million copies, so they are certainly popular, the best selling book",The books,What has sold over 500 million copies?,"They have attracted a wide adult audience as well as younger readers, and are often considered cornerstones of modern young adult literature.",[CLS],0.0
1720,718,"The books have sold over 500 million copies, so they are certainly popular, the best selling book",the best selling book,What is a book that has sold over 500 million copies?,"They have attracted a wide adult audience as well as younger readers, and are often considered cornerstones of modern young adult literature.",[CLS],0.0
1721,719,The band changed musical styles throughout the late 1960s and early 1970s. They shortened their,The band,Who changed their style throughout the late 1960s and early 1970s?,"Seven national parks (including six in Alaska) are paired with a national preserve, areas with different levels of protection that are administered together but considered separate units and whose areas are not included in the figures below.",[CLS],0.0
1722,719,The band changed musical styles throughout the late 1960s and early 1970s. They shortened their,musical styles,What did the band change throughout the late 1960s and early 1970s?,"Seven national parks (including six in Alaska) are paired with a national preserve, areas with different levels of protection that are administered together but considered separate units and whose areas are not included in the figures below.",[CLS],0.0
1723,720,"Amon won eight non-championship GPs, the Silverstone International Trophy,",eight,How many non-championship GPs did Amon win?,"It comes from the Old Norse word ""skíð"" which means ""split piece of wood or firewood"".",[CLS],0.0
1724,720,"Amon won eight non-championship GPs, the Silverstone International Trophy,",the Silverstone International Trophy,What trophy did Amon win?,"It comes from the Old Norse word ""skíð"" which means ""split piece of wood or firewood"".",[CLS],0.0
1725,720,"Amon won eight non-championship GPs, the Silverstone International Trophy,",Amon,Who won the Silverstone International Trophy?,"It comes from the Old Norse word ""skíð"" which means ""split piece of wood or firewood"".",[CLS],0.0
1726,721,"wizard: yes, it is.",NO_Q,NO_Q,"The ski jumping venue consists of the jumping ramp (""in-run""), take-off table, and a landing hill.",NO_Q,-1.0
1727,722,the fabulous mae west,NO_Q,NO_Q,He is the drummer and co-founder of the rock supergroup Them Crooked Vultures.,NO_Q,-1.0
1728,723,Lunalilo was elected as king,Lunalilo,Who was elected king?,"Motivation theories can be classified on a number of bases:  Motivation as a desire to perform an action is usually defined as having two parts, directional such as directed towards a positive stimulus or away from a negative one, as well as the activated ""seeking phase"" and consummatory ""liking phase"".",[CLS],0.0
1729,723,Lunalilo was elected as king,king,What position was Lunalilo elected to?,"Motivation theories can be classified on a number of bases:  Motivation as a desire to perform an action is usually defined as having two parts, directional such as directed towards a positive stimulus or away from a negative one, as well as the activated ""seeking phase"" and consummatory ""liking phase"".",[CLS],0.0
1730,724,"Stanley Donen was born in Columbia, South Carolina to Mordecai Moses Donen,",Stanley Donen,"Who was born in Columbia, South Carolina?","Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light.",[CLS],0.0
1731,724,"Stanley Donen was born in Columbia, South Carolina to Mordecai Moses Donen,",Columbia,What city was Donen born?,"Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light.",[CLS],0.0
1732,724,"Stanley Donen was born in Columbia, South Carolina to Mordecai Moses Donen,",South Carolina,What state was Stanley Donen born?,"Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light.",[CLS],0.0
1733,724,"Stanley Donen was born in Columbia, South Carolina to Mordecai Moses Donen,",Mordecai Moses Donen,Who was Stanley Donen's parents?,"Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light.",[CLS],0.0
1734,725,The members branched out to solo activities once again.,The members,Who branched out to solo activities again?,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,[CLS],0.0
1735,725,The members branched out to solo activities once again.,solo activities,What did the members branch out to?,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,[CLS],0.0
1736,726,The festival raised money for the hospital.,The festival,What raised money for the hospital?,"A paramedic is a healthcare professional, predominantly in the pre-hospital and out-of-hospital environment, and working mainly as part of emergency medical services (EMS), such as on an ambulance.",[CLS],0.0
1737,726,The festival raised money for the hospital.,money,What did the festival raise for the hospital?,"A paramedic is a healthcare professional, predominantly in the pre-hospital and out-of-hospital environment, and working mainly as part of emergency medical services (EMS), such as on an ambulance.",[CLS],0.0
1738,726,The festival raised money for the hospital.,the hospital,What did the festival raise money for?,"A paramedic is a healthcare professional, predominantly in the pre-hospital and out-of-hospital environment, and working mainly as part of emergency medical services (EMS), such as on an ambulance.",[CLS],0.0
1739,727,Bruce decided to get away from gang life and start a career in professional wrestling. Bruce,Bruce,Who decided to get away from gang life?,"Consultancy aim the executives of companies by providing them with consultants, also known as industry-specific specialists/consultants and subject-matter experts, usually trained in management or business schools.",[CLS],0.0
1740,727,Bruce decided to get away from gang life and start a career in professional wrestling. Bruce,gang life,What did Bruce get away from?,"Consultancy aim the executives of companies by providing them with consultants, also known as industry-specific specialists/consultants and subject-matter experts, usually trained in management or business schools.",[CLS],0.0
1741,727,Bruce decided to get away from gang life and start a career in professional wrestling. Bruce,professional wrestling,What was Bruce's career?,"Consultancy aim the executives of companies by providing them with consultants, also known as industry-specific specialists/consultants and subject-matter experts, usually trained in management or business schools.",[CLS],0.0
1742,728,"Conrad retired from NASA and the Navy in 1973, and went to work for American Television and",Conrad,Who retired from NASA in 1973?,"Beginning with its third season, ""The Walking Dead"" has attracted the most 18- to 49-year-old viewers of any cable or broadcast television series.",[CLS],0.0
1743,728,"Conrad retired from NASA and the Navy in 1973, and went to work for American Television and",NASA,What agency did Conrad leave in 1973?,"Beginning with its third season, ""The Walking Dead"" has attracted the most 18- to 49-year-old viewers of any cable or broadcast television series.",[CLS],0.0
1744,728,"Conrad retired from NASA and the Navy in 1973, and went to work for American Television and",Navy,Conrad retired from NASA and what other organization in 1973?,"Beginning with its third season, ""The Walking Dead"" has attracted the most 18- to 49-year-old viewers of any cable or broadcast television series.",[CLS],0.0
1745,728,"Conrad retired from NASA and the Navy in 1973, and went to work for American Television and",1973,In what year did Conrad retire from NASA?,"Beginning with its third season, ""The Walking Dead"" has attracted the most 18- to 49-year-old viewers of any cable or broadcast television series.",[CLS],0.0
1746,728,"Conrad retired from NASA and the Navy in 1973, and went to work for American Television and",American Television,What company did Conrad work for after retiring from NASA?,"Beginning with its third season, ""The Walking Dead"" has attracted the most 18- to 49-year-old viewers of any cable or broadcast television series.",[CLS],0.0
1747,728,"Conrad retired from NASA and the Navy in 1973, and went to work for American Television and",the Navy,Conrad retired from NASA and what other organization in 1973?,"Beginning with its third season, ""The Walking Dead"" has attracted the most 18- to 49-year-old viewers of any cable or broadcast television series.",[CLS],0.0
1748,729,Nando found another band.,Nando,Who found another band?,"The goth subculture adopts dark fashion elements such as black clothing, dyed black hair, dark eyeliner, black fingernails, and black period-styled clothing and a focus on gothic rock and a range of other music genres.",[CLS],0.0
1749,729,Nando found another band.,another band,What did Nando find?,"The goth subculture adopts dark fashion elements such as black clothing, dyed black hair, dark eyeliner, black fingernails, and black period-styled clothing and a focus on gothic rock and a range of other music genres.",[CLS],0.0
1750,730,no,NO_Q,NO_Q,"This type of motivation has neurobiological roots in the basal ganglia, and mesolimbic dopaminergic pathways.",NO_Q,-1.0
1751,731,The books themselves sold 500 million copies worldwide. That made them the best selling book series in history,500 million,How many copies did the books sell worldwide?,no_passages_used,[CLS],0.0
1752,731,The books themselves sold 500 million copies worldwide. That made them the best selling book series in history,The books,What was the best selling book series in history?,no_passages_used,[CLS],0.0
1753,732,The movie was from 2007.,2007,When was the movie released?,"Lauren was inspired to create the store, which is asserted to be the ""largest unique candy store in the world"", by the Roald Dahl story of ""Willy Wonka & the Chocolate Factory"".",[CLS],0.0
1754,733,"George Meyer grew up in Tucson, Arizona. He is the eldest of eight children",George Meyer,Who is the eldest of the eight children?,"Much of the series takes place in and around Atlanta, Georgia, and later Alexandria, Virginia.",[CLS],0.0
1755,733,"George Meyer grew up in Tucson, Arizona. He is the eldest of eight children",Tucson,In what city did George Meyer grow up?,"Much of the series takes place in and around Atlanta, Georgia, and later Alexandria, Virginia.",[CLS],0.0
1756,733,"George Meyer grew up in Tucson, Arizona. He is the eldest of eight children",Arizona,What state did George Meyer grow up?,"Much of the series takes place in and around Atlanta, Georgia, and later Alexandria, Virginia.",[CLS],0.0
1757,733,"George Meyer grew up in Tucson, Arizona. He is the eldest of eight children",eight,How many children does George Meyer have?,"Much of the series takes place in and around Atlanta, Georgia, and later Alexandria, Virginia.",[CLS],0.0
1758,734,es setif,NO_Q,NO_Q,"Nickelback is a Canadian rock band formed in 1995 in Hanna, Alberta, Canada.",NO_Q,-1.0
1759,735,"Dylan's Candy Bar is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",Dylan's Candy Bar,What is the name of the candy bar owned by Dylan Lauren?,"It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",[CLS],0.0
1760,735,"Dylan's Candy Bar is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",Dylan Lauren,Who owns Dylan's Candy Bar?,"It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",dylan lauren,1.0
1761,735,"Dylan's Candy Bar is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",Ralph Lauren,Who is Dylan Lauren's father?,"It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",ralph lauren,1.0
1762,736,wizard,NO_Q,NO_Q,"Commonly, anything is considered organized when it looks like everything has a correct order or placement, and is in a specific location.",NO_Q,-1.0
1763,737,"Riley played basketball for Linton High School in Schenectady, New York.",Riley,Who played basketball for Linton High School?,"Nickelback is one of the most commercially successful Canadian groups, having sold more than 50 million albums worldwide and ranking as the eleventh best-selling music act, and the second best-selling foreign act in the U.S. of the 2000s, behind The Beatles.",[CLS],0.0
1764,737,"Riley played basketball for Linton High School in Schenectady, New York.",New York,In what state was Riley a basketball player?,"Nickelback is one of the most commercially successful Canadian groups, having sold more than 50 million albums worldwide and ranking as the eleventh best-selling music act, and the second best-selling foreign act in the U.S. of the 2000s, behind The Beatles.",[CLS],0.0
1765,737,"Riley played basketball for Linton High School in Schenectady, New York.",basketball,What sport did Riley play for Linton High School?,"Nickelback is one of the most commercially successful Canadian groups, having sold more than 50 million albums worldwide and ranking as the eleventh best-selling music act, and the second best-selling foreign act in the U.S. of the 2000s, behind The Beatles.",[CLS],0.0
1766,737,"Riley played basketball for Linton High School in Schenectady, New York.",Linton High School,What school did Riley play basketball for?,"Nickelback is one of the most commercially successful Canadian groups, having sold more than 50 million albums worldwide and ranking as the eleventh best-selling music act, and the second best-selling foreign act in the U.S. of the 2000s, behind The Beatles.",[CLS],0.0
1767,737,"Riley played basketball for Linton High School in Schenectady, New York.",Schenectady,In what city was Riley a basketball player?,"Nickelback is one of the most commercially successful Canadian groups, having sold more than 50 million albums worldwide and ranking as the eleventh best-selling music act, and the second best-selling foreign act in the U.S. of the 2000s, behind The Beatles.",[CLS],0.0
1768,738,no,NO_Q,NO_Q,"Hunting wildlife or feral animals is most commonly done by humans for food, recreation, to remove predators that are dangerous to humans or domestic animals, or for trade.",NO_Q,-1.0
1769,739,"The band released Ball, the first studio album with McConnell as the guitarist.",Ball,What was the name of McConnell's first album?,"A juggalo (feminine juggalette, or juggala in Spanish) is a fan of the group Insane Clown Posse or any other Psychopathic Records hip hop group.",[CLS],0.0
1770,739,"The band released Ball, the first studio album with McConnell as the guitarist.",McConnell,Who was the guitarist on Ball?,"A juggalo (feminine juggalette, or juggala in Spanish) is a fan of the group Insane Clown Posse or any other Psychopathic Records hip hop group.",[CLS],0.0
1771,739,"The band released Ball, the first studio album with McConnell as the guitarist.",The band,Who released Ball?,"A juggalo (feminine juggalette, or juggala in Spanish) is a fan of the group Insane Clown Posse or any other Psychopathic Records hip hop group.",[CLS],0.0
1772,739,"The band released Ball, the first studio album with McConnell as the guitarist.",the guitarist,What was McConnell's role on the album?,"A juggalo (feminine juggalette, or juggala in Spanish) is a fan of the group Insane Clown Posse or any other Psychopathic Records hip hop group.",[CLS],0.0
1773,740,"T-Pain's third studio album, Thr33 Ringz, was released",third,How many studio albums did T-Pain release?,"Steve Robson (born November 1969, Jarrow, Tyne and Wear) is an English songwriter, record producer and multi-instrumentalist.",[CLS],0.0
1774,740,"T-Pain's third studio album, Thr33 Ringz, was released",Thr33 Ringz,What was the name of T-Pain's third album?,"Steve Robson (born November 1969, Jarrow, Tyne and Wear) is an English songwriter, record producer and multi-instrumentalist.",[CLS],0.0
1775,741,The new band began a hectic schedule of performing in Britain and the World and prepared material for,Britain,In what country did the band perform?,no_passages_used,[CLS],0.0
1776,741,The new band began a hectic schedule of performing in Britain and the World and prepared material for,The new band,Who began a hectic schedule of performing in Britain and the World?,no_passages_used,[CLS],0.0
1777,741,The new band began a hectic schedule of performing in Britain and the World and prepared material for,the World,"Along with Britain, where did the band perform?",no_passages_used,[CLS],0.0
1778,741,The new band began a hectic schedule of performing in Britain and the World and prepared material for,prepared material,What did the band do to prepare for the gigs?,no_passages_used,[CLS],0.0
1779,742,"Hoppus and Barker decided to continue on without DeLonge, and enl",Barker,Hoppus and who else decided to continue without DeLonge?,"Auditions usually involve the performance of monologues and group workshops, and may also include a singing activity.",[CLS],0.0
1780,742,"Hoppus and Barker decided to continue on without DeLonge, and enl",DeLonge,Hoppus and Barker decided to continue on without which player?,"Auditions usually involve the performance of monologues and group workshops, and may also include a singing activity.",[CLS],0.0
1781,742,"Hoppus and Barker decided to continue on without DeLonge, and enl",Hoppus,"Along with Barker, who decided to continue without DeLonge?","Auditions usually involve the performance of monologues and group workshops, and may also include a singing activity.",[CLS],0.0
1782,742,"Hoppus and Barker decided to continue on without DeLonge, and enl",enl,Hoppus and Barker decided to continue on without DeLonge and what else?,"Auditions usually involve the performance of monologues and group workshops, and may also include a singing activity.",[CLS],0.0
1783,743,"Charlie Parker died on March 12, 1955, in the suite of his friend and patroness",Charlie Parker,"Who died on March 12, 1955?","His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",[CLS],0.0
1784,743,"Charlie Parker died on March 12, 1955, in the suite of his friend and patroness","March 12, 1955",When did Charlie Parker die?,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",[CLS],0.0
1785,743,"Charlie Parker died on March 12, 1955, in the suite of his friend and patroness",March,What month did Charlie Parker die?,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",[CLS],0.0
1786,743,"Charlie Parker died on March 12, 1955, in the suite of his friend and patroness",the suite,Where did Parker die?,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",[CLS],0.0
1787,743,"Charlie Parker died on March 12, 1955, in the suite of his friend and patroness",patroness,Who was Charlie Parker's friend and whom?,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.","[CLS] who was charlie parker's friend and whom?[SEP] his music career began there in 1954, recording at sun records with producer sam phillips",0.0
1788,744,"Turner was born in Springfield, Massachusetts on November 5, 1977. At an early age, his family",Turner,"Who was born in Springfield, Massachusetts?","""The Walking Dead"" premiered in the United States on October 31, 2010, exclusively shown on cable television channel AMC and internationally on Fox International Channels.",[CLS],0.0
1789,744,"Turner was born in Springfield, Massachusetts on November 5, 1977. At an early age, his family",Springfield,In what city was Turner born?,"""The Walking Dead"" premiered in the United States on October 31, 2010, exclusively shown on cable television channel AMC and internationally on Fox International Channels.",[CLS],0.0
1790,744,"Turner was born in Springfield, Massachusetts on November 5, 1977. At an early age, his family",Massachusetts,In what state was Turner born?,"""The Walking Dead"" premiered in the United States on October 31, 2010, exclusively shown on cable television channel AMC and internationally on Fox International Channels.",[CLS],0.0
1791,744,"Turner was born in Springfield, Massachusetts on November 5, 1977. At an early age, his family","November 5, 1977",When was Turner born?,"""The Walking Dead"" premiered in the United States on October 31, 2010, exclusively shown on cable television channel AMC and internationally on Fox International Channels.",[CLS],0.0
1792,744,"Turner was born in Springfield, Massachusetts on November 5, 1977. At an early age, his family",November,What month was Turner born?,"""The Walking Dead"" premiered in the United States on October 31, 2010, exclusively shown on cable television channel AMC and internationally on Fox International Channels.",[CLS],0.0
1793,745,it may be machine- or hand-knitted.,NO_Q,NO_Q,It may be machine- or hand-knitted.,NO_Q,-1.0
1794,746,Georgette Heyer,Georgette Heyer,Who is the name of the woman who was a member of the American Academy of Sciences?,"In most countries, neurosurgeon training requires a minimum period of seven years after graduating from medical school.",[CLS],0.0
1795,747,"The most relaxing color to me is green, what about you?",The most relaxing color,What color to me is green?,Green is the color between blue and yellow on the visible spectrum.,[CLS] what color to me is green?[SEP] green is the color between blue and yellow,0.11764705882352941
1796,748,"Daniel Barenboim was born in 1942 in Buenos Aires, Argentina,",Daniel Barenboim,Who was born in 1942?,"It topped the ""Billboard"" 200 and became the best-selling debut album as well as the 11th best-selling album in the United States.",[CLS],0.0
1797,748,"Daniel Barenboim was born in 1942 in Buenos Aires, Argentina,",1942,What year was Daniel Barenboim born?,"It topped the ""Billboard"" 200 and became the best-selling debut album as well as the 11th best-selling album in the United States.",[CLS],0.0
1798,748,"Daniel Barenboim was born in 1942 in Buenos Aires, Argentina,",Buenos Aires,What city was Daniel Barenboim born?,"It topped the ""Billboard"" 200 and became the best-selling debut album as well as the 11th best-selling album in the United States.",[CLS],0.0
1799,748,"Daniel Barenboim was born in 1942 in Buenos Aires, Argentina,",Argentina,In what country was Daniel Barenboim born?,"It topped the ""Billboard"" 200 and became the best-selling debut album as well as the 11th best-selling album in the United States.",[CLS],0.0
1800,749,"During 1981-82, Boone toured the United States in a production of the",1981-82,During what years did Boone tour the US?,In some countries 'Paramedic' is a protected title and accountable to a professional regulatory body.,[CLS],0.0
1801,749,"During 1981-82, Boone toured the United States in a production of the",Boone,Who toured the United States in 1981-82?,In some countries 'Paramedic' is a protected title and accountable to a professional regulatory body.,[CLS],0.0
1802,749,"During 1981-82, Boone toured the United States in a production of the",the United States,Where did Boone tour in 1981-82?,In some countries 'Paramedic' is a protected title and accountable to a professional regulatory body.,[CLS],0.0
1803,749,"During 1981-82, Boone toured the United States in a production of the",a production,What type of tour did Boone do in 1981-82?,In some countries 'Paramedic' is a protected title and accountable to a professional regulatory body.,[CLS],0.0
1804,749,"During 1981-82, Boone toured the United States in a production of the",the,What was the name of the show that Boone toured?,In some countries 'Paramedic' is a protected title and accountable to a professional regulatory body.,[CLS],0.0
1805,750,"Frege's 1892 paper, ""On Sense and Reference"" (""Uber Sinn",1892,"What year was Frege's ""On Sense and Reference"" published?","Nickelback is a Canadian rock band formed in 1995 in Hanna, Alberta, Canada.",[CLS],0.0
1806,750,"Frege's 1892 paper, ""On Sense and Reference"" (""Uber Sinn",On Sense and Reference,What was Frege's 1892 paper called?,"Nickelback is a Canadian rock band formed in 1995 in Hanna, Alberta, Canada.",[CLS],0.0
1807,750,"Frege's 1892 paper, ""On Sense and Reference"" (""Uber Sinn",Reference,What was the title of Frege's 1892 paper on sense and?,"Nickelback is a Canadian rock band formed in 1995 in Hanna, Alberta, Canada.",[CLS],0.0
