,id,response,cand,question,knowledge,knowledge_ans,score
800,756,"Alecia Beth Moore was born on September 8, 1979, in Doylestown, Pennsylvania, to",Alecia Beth Moore,Alecia Moore,"The books have won multiple awards, and sold more than 400 million copies.",[CLS],0.0
801,756,"Alecia Beth Moore was born on September 8, 1979, in Doylestown, Pennsylvania, to","September 8, 1979",September 8,"The books have won multiple awards, and sold more than 400 million copies.",[CLS],0.0
802,757,he became only the third player (after sanath jayasuriya and ,NO_Q,NO_Q,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",NO_Q,-1.0
803,758,the two wanted to form a project that combined their favorite parts of bands like entombe,NO_Q,NO_Q,"The emotional ""pain"" of a broken heart is believed to be part of the survival instinct.",NO_Q,-1.0
804,759,"Koko B. Ware spent his early days in the sport in the Mid-South,",Koko B. Ware,koko ware,"Slash has since released three solo albums: ""Slash"" (2010), featuring an array of famous guest musicians, and ""Apocalyptic Love"" (2012) and ""World on Fire"" (2014), recorded with his band, Myles Kennedy and the Conspirators.",[CLS],0.0
805,760,no,NO_Q,NO_Q,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",NO_Q,-1.0
806,761,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
807,762,"From 1929 to 1931, he attended the University of Missouri, in Columbia, where ",Columbia,"University of Missouri, Columbia",The original purpose of the cross was to develop guide dogs suitable for visually impaired individuals with allergies.,[CLS],0.0
808,763,no,NO_Q,NO_Q,"Grisham's first bestseller, ""The Firm"", sold more than seven million copies.",NO_Q,-1.0
809,764,the reasons why,NO_Q,NO_Q,"Different variations of coffee cocktails pre-date the now-classic Irish coffee by at least 100 years, before Joe Sheridan, a head chef at the restaurant and coffee shop in the Foynes Airbase Flying boat terminal building, County Limerick played his part in 1942 or 1943 after a group of American passengers disembarked from a several-hour failed Atlantic crossing due to bad weather conditions on a Pan Am Clipper flying boat.",NO_Q,-1.0
810,765,The project became the award-winning TV series Homicide: Life on the Street (1993,Homicide: Life on the Street,Homicide,no_passages_used,[CLS],0.0
811,766,Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in,Dylan's Candy Bar,confectionery store,"Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in New York City; East Hampton, New York; Los Angeles, Chicago and Miami Beach, as well as in wholesale venues around the globe.",dylan's candy bar,1.0
812,767,he had already begun to refer to him as mccoy.,NO_Q,NO_Q,The first depiction of a skier with two ski poles dates to 1741.,NO_Q,-1.0
813,768,"terrell made her debut for tna, being introduced by the vice president of the knock",NO_Q,NO_Q,"They are the rules to be followed by accountants to maintain books of accounts which are comparable, understandable, reliable and relevant as per the users internal or external.",NO_Q,-1.0
814,769,"no, they did not go on tour.",NO_Q,NO_Q,"They can add hashtags to their posts, linking the photos up to other content on Instagram featuring the same subject or overall topic.",NO_Q,-1.0
815,770,"Guns N' Roses' debut album, ""Appetite for Destruction""",Appetite for Destruction,Guns N' Roses' debut album,"Guns N' Roses' debut album, ""Appetite for Destruction"" (1987), reached number one on the ""Billboard"" 200 a year after its release, on the strength of ""Sweet Child o' Mine"", the band's only single to reach number one on the ""Billboard"" Hot 100.","""appetite for destruction""",1.0
816,771,no,NO_Q,NO_Q,"For several decades, medical billing was done almost entirely on paper.",NO_Q,-1.0
817,772,Cronkite's tenure as anchor of the CBS Evening News made him an icon,Cronkite,He was the anchor of the CBS Evening News.,no_passages_used,[CLS],0.0
818,773,"Tara VanDerveer was born on June 26, 1953, to Dunbar and Rit","June 26, 1953",date of birth,"Nirvana's debut album ""Bleach"" was released on the independent record label Sub Pop in 1989.",[CLS],0.0
819,774,"After the 1997 broadcast of ESPN's International cheerleading competition, and the worldwide release of the",the,The Cheerleaders,"The global presentation of cheerleading was led by the 1997 broadcast of ESPN's International cheerleading competition, and the worldwide release of the 2000 film ""Bring It On"".","the global presentation of cheerleading was led by the 1997 broadcast of espn's international cheerleading competition, and the worldwide release of the 2000 film ""bring it on"".",0.0
820,775,"The album featured the well-known BOC songs ""Cities on Flame with Rock and Roll",Cities on Flame with Rock and Roll,Cities on Flame with Rock and Roll,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,[CLS],0.0
821,776,"patrice lumumba was born on 2 july 1925 to a farmer, francois",NO_Q,NO_Q,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",NO_Q,-1.0
822,777,"after the 1986 people power revolution, duterte was appointed officer-in-charge vice",NO_Q,NO_Q,He came to power by uniting many of the nomadic tribes of Northeast Asia.,NO_Q,-1.0
823,778,The Tambapanni are a Sinhalese kingdom.,Tambapanni,Tamil,no_passages_used,[CLS],0.0
824,779,"the author adopted the name voltaire in 1718, following his incarceration at the",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
825,780,"harry solter was looking for ""a young, beautiful equestrian girl"" to star",NO_Q,NO_Q,"Voldemort appears either in person or in flashbacks in each book and its film adaptation in the series, except the third, ""Harry Potter and the Prisoner of Azkaban"", where he is only mentioned.",NO_Q,-1.0
826,781,no.,NO_Q,NO_Q,"Water skiing is a surface water sport in which an individual is pulled behind a boat or a cable ski installation over a body of water, skimming the surface on two skis or one ski.",NO_Q,-1.0
827,782,no,NO_Q,NO_Q,"The UCF Knights are the athletic teams that represent the University of Central Florida in Orlando, Florida.",NO_Q,-1.0
828,783,slug line (1979) and two b,NO_Q,NO_Q,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",NO_Q,-1.0
829,784,"They separated in 2000, and finalized a divorce in 2002.",a divorce,What may be a fact about this person?,"American entertainer Michael Jackson (1958–2009) debuted on the professional music scene at the age of 5, as a member of The Jackson 5, and began a solo career in 1971 while being a member of the group, known as the ""King of Pop"" , five of his solo studio albums have become some of the world's best-selling records: ""Off the Wall"" (1979), ""Thriller"" (1982), ""Bad"" (1987), ""Dangerous"" (1991) and """" (1995).",,0.0
830,785,no.,NO_Q,NO_Q,"In most countries, neurosurgeon training requires a minimum period of seven years after graduating from medical school.",NO_Q,-1.0
831,786,tagore moved to santiniketan to found an ashram with ,NO_Q,NO_Q,It is owned by Facebook.,NO_Q,-1.0
832,787,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
833,788,"the first game was played on november 6, 1869 between 2 college teams.",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
834,789,the harry potter books,NO_Q,NO_Q,", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.",NO_Q,-1.0
835,790,"no, they did not go touring.",NO_Q,NO_Q,Universal Orlando is the second-largest resort in Greater Orlando after Walt Disney World Resort.,NO_Q,-1.0
836,791,"the album was anticipated by singles ""the last garrison"" and ""anaest",NO_Q,NO_Q,"""Rough Day"" is a song by Australian recording artist Paulini, taken from her second studio album, ""Superwoman"" (2006).",NO_Q,-1.0
837,792,"yes, me too. i wanted to be a paramedic but felt i would struggle",NO_Q,NO_Q,"The scope of the role varies widely across the world, having originally developed as a paraprofession in the United States during the 1970s.",NO_Q,-1.0
838,793,Zhang Heng's mechanical inventions influenced later Chinese inventors such as Yi X,Yi X,Chinese inventor,"Much of the series takes place in and around Atlanta, Georgia, and later Alexandria, Virginia.",[CLS],0.0
839,794,The 1983 album Havana Moon revisited Santana's early musical experiences in,Havana Moon,Cuba,"College admissions in the United States refers to the process of applying for entrance to institutions of higher education for undergraduate study at one of the nation's 2,675 schools.",[CLS],0.0
840,795,"Drake self-released his debut mixtape, Room for Improvement, in 2006.",2006,"When did Drake self-release his debut mixtape, Room for Improvement?","Men's events are floor exercise, pommel horse, still rings, vault, parallel bars and horizontal bar.",[CLS],0.0
841,796,black sabbath: the dio years,NO_Q,NO_Q,"Allied health professions are health care professions distinct from nursing, medicine, and pharmacy.",NO_Q,-1.0
842,797,no,NO_Q,NO_Q,"In pin bowling variations, the target is usually to knock over pins at the end of a lane.",NO_Q,-1.0
843,798,"bob crewe met and partnered professionally with frank slay jr., a young pianist",NO_Q,NO_Q,"The term ""hambone"" has also been used to describe four consecutive strikes.",NO_Q,-1.0
844,799,"matthew staton bomer was born on october 11, 1977 in webster groves, missouri,",NO_Q,NO_Q,"The island has lush vegetation, a product of its mild but changeable climate which is free of extremes in temperature.",NO_Q,-1.0
845,800,"Dylan Lauren, the daughter of the American fashion designer Ralph Lauren, started Dylan's Candy Bar",Dylan Lauren,entrepreneur,"It stocks 7,000 candies from around the world.",[CLS],0.0
846,800,"Dylan Lauren, the daughter of the American fashion designer Ralph Lauren, started Dylan's Candy Bar",Ralph Lauren,fashion designer,"It stocks 7,000 candies from around the world.",[CLS],0.0
847,800,"Dylan Lauren, the daughter of the American fashion designer Ralph Lauren, started Dylan's Candy Bar",Dylan's Candy Bar,brand,"It stocks 7,000 candies from around the world.",[CLS],0.0
848,801,harry potter,NO_Q,NO_Q,", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.",NO_Q,-1.0
849,802,Glavine signed with the Atlanta Braves in 1987.,1987,Glavine signed with the Atlanta Braves,no_passages_used,[CLS],0.0
850,803,the first depiction of a skier with two ski poles dates to 1741,NO_Q,NO_Q,The first depiction of a skier with two ski poles dates to 1741.,NO_Q,-1.0
851,804,no.,NO_Q,NO_Q,He was buried in an unmarked grave somewhere in Mongolia.,NO_Q,-1.0
852,805,ignatieff was an assistant professor of history at the university of british columbia from 1976.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
853,806,Pat Riley was head coach of the New York Knicks starting with the 1991-92 season,Pat Riley,New York Knicks head coach,"Thomas Edward Patrick Brady Jr. (born August 3, 1977) is an American football quarterback for the New England Patriots of the National Football League (NFL).",[CLS],0.0
854,807,osama bin laden,NO_Q,NO_Q,"It debuted at number two on the US ""Billboard"" 200 chart and was later certified platinum by the Recording Industry Association of America (RIAA).",NO_Q,-1.0
855,808,phillips went on the american idol live tour from july to september with the,NO_Q,NO_Q,It also has a long historical tradition as the color of Ireland and of Gaelic culture.,NO_Q,-1.0
856,809,"the roosters, now including sam gooden, became the impressions.",NO_Q,NO_Q,"Historically, archery has been used for hunting and combat.",NO_Q,-1.0
857,810,"no, she didn't.",NO_Q,NO_Q,"They have attracted a wide adult audience as well as younger readers, and are often considered cornerstones of modern young adult literature.",NO_Q,-1.0
858,811,no,NO_Q,NO_Q,"Multiple sclerosis can cause a variety of symptoms: changes in sensation (hypoesthesia), muscle weakness, abnormal muscle spasms, or difficulty moving; difficulties with coordination and balance; problems in speech (dysarthria) or swallowing (dysphagia), visual problems (nystagmus, optic neuritis, phosphenes or diplopia), fatigue and acute or chronic pain syndromes, bladder and bowel difficulties, cognitive impairment, or emotional symptomatology (mainly major depression).",NO_Q,-1.0
859,812,The modern field was established by the Italian mathematician Luca Pacioli,Luca Pacioli,mathematician,The modern field was established by the Italian mathematician Luca Pacioli in 1494.,,0.0
860,813,no,NO_Q,NO_Q,"The Green Bay Packers are a professional American football team based in Green Bay, Wisconsin.",NO_Q,-1.0
861,814,"Day26 was founded on the Making the Band 4 Season 1 finale on August 26, 2007.",Day26,"Day26 was founded on the Making the Band 4 Season 1 finale on August 26, 2007.","Professional Elvis impersonators, commonly known as Elvis tribute artists (ETAs), work all over the world as entertainers, and such tribute acts remain in great demand due to the unique iconic status of Elvis.",[CLS],0.0
862,814,"Day26 was founded on the Making the Band 4 Season 1 finale on August 26, 2007.",the Band 4 Season 1 finale,Day26 Records,"Professional Elvis impersonators, commonly known as Elvis tribute artists (ETAs), work all over the world as entertainers, and such tribute acts remain in great demand due to the unique iconic status of Elvis.",[CLS],0.0
863,815,Willie Mays played for the New York Giants.,Willie Mays,He played for the New York Giants.,Competitive artistic gymnastics is the best known of the gymnastic events.,[CLS],0.0
864,816,wizard: i'm not sure. i'm not sure i can live with it.,NO_Q,NO_Q,"Puerto Rico (Spanish for ""Rich Port""), officially the Commonwealth of Puerto Rico (, ""Free Associated State of Puerto Rico"") and briefly called Porto Rico, is an unincorporated territory of the United States located in the northeast Caribbean Sea.",NO_Q,-1.0
865,817,no.,NO_Q,NO_Q,Shrek The Musical is a musical with music by Jeanine Tesori and book and lyrics by David Lindsay-Abaire.,NO_Q,-1.0
866,818,no,NO_Q,NO_Q,"They were listed number seven on the ""Billboard"" top artist of the decade, with four albums listed on the ""Billboard"" top albums of the decade.",NO_Q,-1.0
867,819,the duo has earned two platinum and five gold albums.,NO_Q,NO_Q,The duo has earned two platinum and five gold albums.,NO_Q,-1.0
868,820,Jayan was killed in an accident on the set of the movie Kolilakkam (,Kolilakkam,Jayan was killed in an accident on the set of the movie Kolilakkam (,Broccoli is often boiled or steamed but may be eaten raw.,[CLS],0.0
869,821,no,NO_Q,NO_Q,Genghis Khan died in 1227 after defeating the Western Xia.,NO_Q,-1.0
870,822,no,NO_Q,NO_Q,"Chad Robert Turton (born November 15, 1974), known professionally as Chad Kroeger (), is a Canadian musician and producer, best known as the lead vocalist and guitarist for the Canadian rock band Nickelback.",NO_Q,-1.0
871,823,short's naked body was found severed in two pieces on a vacant lot in le,NO_Q,NO_Q,Grimes reunites with his family and becomes the leader of a group he forms with other survivors.,NO_Q,-1.0
872,824,the imperial dynasty continues to reign over japan.,NO_Q,NO_Q,This imperial dynasty continues to reign over Japan.,NO_Q,-1.0
873,825,the trolls are fighting over the estate.,NO_Q,NO_Q,"In Internet slang, a troll () is a person who sows discord on the Internet by starting quarrels or upsetting people, by posting inflammatory, extraneous, or off-topic messages in an online community (such as a newsgroup, forum, chat room, or blog) with the intent of provoking readers into an emotional response or of otherwise disrupting normal, on-topic discussion, often for the troll's amusement.",NO_Q,-1.0
874,826,the saints,NO_Q,NO_Q,"Accompanied by guitarist Scotty Moore and bassist Bill Black, Presley was a pioneer of rockabilly, an uptempo, backbeat-driven fusion of country music and rhythm and blues.",NO_Q,-1.0
875,827,the guggenheim gallery,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
876,828,"After a rebuilding season in 2012-2013 (15-17), Brown brought SMU into the",the,Brown brought SMU into the NCAA tournament,It is owned by Facebook.,[CLS],0.0
877,829,The Gulf Playhouse producer Fred Coe saw the Danger and Manhunt episodes and en,Fred Coe,The Gulf Playhouse producer,"The effort is undertaken by a game developer, which may range from a single person to an international team dispersed across the globe.",[CLS],0.0
878,830,"it can be performed to motivate sports teams, entertain the audience, or for competition.",NO_Q,NO_Q,"It can be performed to motivate sports teams, entertain the audience, or for competition.",NO_Q,-1.0
879,831,"no, i haven't.",NO_Q,NO_Q,"Benjamin McLane Spock (May 2, 1903 – March 15, 1998) was an American pediatrician whose book ""Baby and Child Care"" (1946) is one of the best-sellers of all time.",NO_Q,-1.0
880,832,"tweedy encouraged his bandmates to join him in a new group, while farr",NO_Q,NO_Q,"They have attracted a wide adult audience as well as younger readers, and are often considered cornerstones of modern young adult literature.",NO_Q,-1.0
881,833,"Galbraith was born on October 15, 1908, to Canadians of Scottish descent,","October 15, 1908",born on,"For a dog to be considered obedient rather than simply trained in obedience, it must respond reliably each time its handler gives a command.",[CLS],0.0
882,833,"Galbraith was born on October 15, 1908, to Canadians of Scottish descent,",Galbraith,born in Canada of Scottish descent,"For a dog to be considered obedient rather than simply trained in obedience, it must respond reliably each time its handler gives a command.",[CLS],0.0
883,834,a bicycle,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
884,835,rick santorum is a supporter of the war on terror and shares the views,NO_Q,NO_Q,"The pin version of bowling is often played on a flat wooden or other synthetic surface (which can be oiled in different patterns for different techniques), while in target bowling, the surface may be grass, gravel or a synthetic surface.",NO_Q,-1.0
885,836,Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in,Dylan's Candy Bar,confectionery store,"Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in New York City; East Hampton, New York; Los Angeles, Chicago and Miami Beach, as well as in wholesale venues around the globe.",dylan's candy bar,1.0
886,837,nijinsky spent his summer after graduation rehearsing and then performing at,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
887,838,"Taylor Swift was born on December 13, 1989, in Reading, Pennsylvania. Her father, Scott Kings",Scott Kings,Taylor Swift's father is Scott Kings,no_passages_used,[CLS],0.0
888,839,no,NO_Q,NO_Q,Educational technology is the use of both physical hardware and educational theoretics.,NO_Q,-1.0
889,840,"The anonymous play The True Tragedy of Richard III (c. 1590), performed in",The True Tragedy of Richard III,The True Tragedy of Richard III,"As of mid 2017, the size of the world stock market (total market capitalisation) was about US$76.3 trillion.",[CLS],0.0
890,841,"the first match of american football was played on november 6, 1869, between two college teams,",NO_Q,NO_Q,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",NO_Q,-1.0
891,842,The Fland was held on 7 February 1977.,Fland,Fland was held on 7 February 1977.,An electric guitar is a guitar that uses one or more pickups to convert the vibration of its strings into electrical signals.,[CLS],0.0
892,842,The Fland was held on 7 February 1977.,The Fland,Fland was held on 7 February 1977.,An electric guitar is a guitar that uses one or more pickups to convert the vibration of its strings into electrical signals.,[CLS],0.0
893,843,no,NO_Q,NO_Q,"Management accounting principles (MAP) were developed to serve the core needs of internal management to improve decision support objectives, internal business processes, resource application, customer value, and capacity utilization needed to achieve corporate goals in an optimal manner.",NO_Q,-1.0
894,844,ai,NO_Q,NO_Q,Ireland is the third-largest island in Europe.,NO_Q,-1.0
895,845,Beveridge briefly served as Member of Parliament (MP) for the constituency of Berwick,Berwick,Parliamentary constituency,The duo has earned two platinum and five gold albums.,[CLS],0.0
896,846,no.,NO_Q,NO_Q,"American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",NO_Q,-1.0
897,847,"Sinatra was known for his sense of style. He always dressed immaculately,",Sinatra,He was known for his sense of style.,"A quarterback (commonly abbreviated ""QB"") is a position in American and Canadian football.",[CLS],0.0
898,848,It was televised on HBO in the United States and Sky Sports in the UK.,Sky Sports,BBC Sport,"Word order is normally subject–object–verb with particles marking the grammatical function of words, and sentence structure is topic–comment.",[CLS],0.0
899,849,president kibaki was married to lucy muthoni from 1961 until her death in 2016.,NO_Q,NO_Q,Soy protein is a protein that is isolated from soybean.,NO_Q,-1.0
900,850,Leno had a contract for five years for the show. NBC repor Question,Leno,He had a contract for five years.,"The cardigan was named after James Brudenell, 7th Earl of Cardigan, a British Army Major General who led the Charge of the Light Brigade at the Battle of Balaclava during the Crimean War.",[CLS],0.0
901,851,no,NO_Q,NO_Q,"The Encyclopædia Britannica traces the term ""designer dog"" to the late 20th century when breeders began to cross purebred Poodles with other purebred breeds in order to obtain a dog with the poodle's non-shedding coat, along with various desirable characteristics from other breeds.",NO_Q,-1.0
902,852,"Kurt Cobain is a songwriter, a musician, and an American singer",Kurt Cobain,songwriter,"After signing with major label DGC Records, Nirvana found breakthrough success with ""Smells Like Teen Spirit"" from their second album ""Nevermind"" (1991).",[CLS],0.0
903,853,no,NO_Q,NO_Q,"The pursuit, capture and release, or capture for food of fish is called fishing, which is not commonly categorised as a form of hunting.",NO_Q,-1.0
904,854,"Carson began his broadcasting career in 1950 at WOW radio and television in Omaha, Nebraska. Carson",1950,In what year did Carson begin his broadcasting career?,"The movements involved in gymnastics contribute to the development of the arms, legs, shoulders, back, chest and abdominal muscle groups.",[CLS],0.0
905,855,the man who had all the luck won the theatre guild's national award. the play closed,NO_Q,NO_Q,"The ""social-attachment system"" uses the ""pain system"" to encourage humans to maintain their close social relationships by causing pain when those relationships are lost.",NO_Q,-1.0
906,856,"the novels chronicle the life of a young wizard, harry potter, and his friends her",NO_Q,NO_Q,"The novels chronicle the life of a young wizard, Harry Potter, and his friends Hermione Granger and Ron Weasley, all of whom are students at Hogwarts School of Witchcraft and Wizardry.",NO_Q,-1.0
907,857,"the creeks rose up as the largest deerskin supplier, and the increase in supply only",NO_Q,NO_Q,"By far the largest contributor to green in nature is chlorophyll, the chemical by which plants photosynthesize and convert sunlight into chemical energy.",NO_Q,-1.0
908,858,will.i.am announced that nguyen had been signed to the will.i,NO_Q,NO_Q,"As a result of very favorable Nielsen ratings that rank the show unprecedentedly high for a cable series, AMC has renewed the series each year.",NO_Q,-1.0
909,859,no,NO_Q,NO_Q,"It can be performed to motivate sports teams, entertain the audience, or for competition.",NO_Q,-1.0
910,860,no,NO_Q,NO_Q,"Game design creates goals, rules and challenges to define a board game, card game, dice game, casino game, role-playing game, sport, video game, war game or simulation that produces desirable interactions among its participants and, possibly, spectators.",NO_Q,-1.0
911,861,no,NO_Q,NO_Q,"Further strings of strikes are referred to as the number with the word ""bagger"", such as ""four-bagger"" for four consecutive strikes.",NO_Q,-1.0
912,862,Criss Angel Mindfreak: Postmodern illusionist,Postmodern illusionist,Criss Angel Mindfreak is an illusionist,"Guns N' Roses' debut album, ""Appetite for Destruction"" (1987), reached number one on the ""Billboard"" 200 a year after its release, on the strength of ""Sweet Child o' Mine"", the band's only single to reach number one on the ""Billboard"" Hot 100.",[CLS],0.0
913,863,danny mccormack needed to get clean.,NO_Q,NO_Q,"After leaving Guns N' Roses in 1996, he co-founded the supergroup Velvet Revolver, which re-established him as a mainstream performer in the mid to late 2000s.",NO_Q,-1.0
914,864,"the song ""hound dog"" has been recorded more than 250 times.",NO_Q,NO_Q,"""Hound Dog"" has been recorded more than 250 times.",NO_Q,-1.0
915,865,the invasion of betio on tarawa atoll.,NO_Q,NO_Q,"Bow Wow Wow are an English 1980s new wave band, created by Malcolm McLaren.",NO_Q,-1.0
916,866,35 million,NO_Q,NO_Q,"The twin albums ""Use Your Illusion I"" and ""Use Your Illusion II"" (1991) debuted at number two and number one on the ""Billboard"" 200 respectively and have sold a combined 35 million copies worldwide, including 14 million units in the United States.",NO_Q,-1.0
917,867,"wizard: well, i'm not sure about that.. i think dogs are a",NO_Q,NO_Q,"As a result of this physical and social evolution, dogs, more than any other species, have acquired the ability to understand and communicate with humans and they are uniquely attuned to their behaviors.",NO_Q,-1.0
918,868,the casbah,NO_Q,NO_Q,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,NO_Q,-1.0
919,869,The John Butler Trio was formed in Fremantle.,The John Butler Trio,Australian rock band,"Later, bodybuilder Earle Liederman advocated the use of ""beef juice"" or ""beef extract"" (basically, consomme) as a way to enhance muscle recovery.",[CLS],0.0
920,870,"the band released a new album on 27 march 2005, titled waiting for the sir",NO_Q,NO_Q,"One of the most infamous of splits is the 7–10 split, often called ""goal posts"" or ""bedposts"", where the bowler is left with the leftmost and the rightmost pin in the back row (the ""number 7"" and ""number 10"") to knock down with a single ball to achieve a spare.",NO_Q,-1.0
921,871,"He was the son of Garcia Alvarez de Toledo y Zuniga, heir",Garcia Alvarez de Toledo y Zuniga,heir,"Colour can indeed influence a person; however, it is important to remember that these effects differ between people.",[CLS],0.0
922,872,"willow is in england, unnerved by her power, studying with a coven",NO_Q,NO_Q,"Much of the service is free, but Skype Credit or a subscription is required to call a landline or a mobile phone number.",NO_Q,-1.0
923,873,Hearst's wife refused to give him a divorce.,Hearst's wife,who refused to give him a divorce,"Nirvana's debut album ""Bleach"" was released on the independent record label Sub Pop in 1989.",[CLS],0.0
924,874,larkham's famous 48m-drop goal to seal victory over south africa in extra,NO_Q,NO_Q,The complementary color of rose is spring green.,NO_Q,-1.0
925,875,he made frequent appearances on radio and television on september 11 and afterwards,NO_Q,NO_Q,"Yes are an English rock band formed in London in 1968 by singer Jon Anderson, bassist Chris Squire, guitarist Peter Banks, keyboardist Tony Kaye, and drummer Bill Bruford.",NO_Q,-1.0
926,876,"frusciante was born in queens, new york, on march 5, 1970.",NO_Q,NO_Q,"Skiing can be a means of transport, a recreational activity or a competitive winter sport in which the participant uses skis to glide on snow.",NO_Q,-1.0
927,877,Edwards cast himself as a Louisiana populist in the tradition of Huey P.,Edwards,Louisiana governor,"With a series of successful network television appearances and chart-topping records, he became the leading figure of the newly popular sound of rock and roll.",[CLS],0.0
928,878,kennedy was lead sponsor of the mental health parity and addiction equity act,NO_Q,NO_Q,"Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".",NO_Q,-1.0
929,879,"charles fought continually with the ottoman empire and its sultan, su",NO_Q,NO_Q,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",NO_Q,-1.0
930,880,"Petty joined George Harrison's group, the Traveling Wilburys, in 1988.",1988,"Petty joined George Harrison's group, the Traveling Wilburys","The maximum score is 300, which is achieved by getting 12 strikes in a row.",[CLS],0.0
931,881,Heaven Shall Burn's label debut Antigone was released on April 26.,Antigone,Heaven Shall Burn's label debut,The massive influx of personal information that has become available online and stored in the cloud has put user privacy at the forefront of discussion of the databases ability to safely store such personal information.,[CLS],0.0
932,882,"carson was born in detroit, michigan, to robert solomon carson, jr. (1914-1992",NO_Q,NO_Q,"The most commonly given ethical objection to meat-eating is that, for most people living in the developed world, it is not necessary for survival or health; slaughtering animals solely because people enjoy the taste of meat is argued by some to be wrong and morally unjustifiable.",NO_Q,-1.0
933,883,the idea dates to leon theremin's 1922 first concept and his 1932 fingerboard,NO_Q,NO_Q,"(Although a major outranks a lieutenant, a lieutenant outranks a sergeant-major).",NO_Q,-1.0
934,884,"it was on 25 and 26 april, 2011",NO_Q,NO_Q,"The offense, which is the team controlling the oval-shaped football, attempts to advance down the field by running with or passing the ball, while the defense, which is the team without control of the ball, aims to stop the offense's advance and aims to take control of the ball for themselves.",NO_Q,-1.0
935,885,"fabolous' third album real talk was released on november 5, 2004. it debuted at",NO_Q,NO_Q,"Several minerals have a green color, including the emerald, which is colored green by its chromium content.",NO_Q,-1.0
936,886,no.,NO_Q,NO_Q,"The band signed with Roadrunner Records in 1999 and re-released their once-independent album ""The State"".",NO_Q,-1.0
937,887,yes,NO_Q,NO_Q,"A strike is when all the pins are knocked down on the first roll, whereas a spare is when all the pins are knocked over on the second shot.",NO_Q,-1.0
938,888,he worked in his father's stone carving shop and at several local design firms before he,NO_Q,NO_Q,"Mercy Ships currently operates the largest non-governmental hospital ship in the world, providing humanitarian aid like free health care, community development projects, community health education, mental health programs, agriculture projects, and palliative care for terminally ill patients.",NO_Q,-1.0
939,889,no,NO_Q,NO_Q,"Nickelback is one of the most commercially successful Canadian groups, having sold more than 50 million albums worldwide and ranking as the eleventh best-selling music act, and the second best-selling foreign act in the U.S. of the 2000s, behind The Beatles.",NO_Q,-1.0
940,890,the wood and the wire (2000),NO_Q,NO_Q,Skiing has a history of almost five millennia.,NO_Q,-1.0
941,891,"Herbert Alexander Simon was born in Milwaukee, Wisconsin, on June 15, 1916. His father, Arthur",Herbert Alexander Simon,Hebert Alexander Simon,"Factors such as gender, age, and culture can influence how an individual perceives color.",[CLS],0.0
942,891,"Herbert Alexander Simon was born in Milwaukee, Wisconsin, on June 15, 1916. His father, Arthur","June 15, 1916",born,"Factors such as gender, age, and culture can influence how an individual perceives color.",[CLS],0.0
943,892,iskander mirza issued martial law because he was threatening the re,NO_Q,NO_Q,"They have attracted a wide adult audience as well as younger readers, and are often considered cornerstones of modern young adult literature.",NO_Q,-1.0
944,893,supergirl,NO_Q,NO_Q,"Currently (2016), there are multiple professional football leagues in North America: the three best known are the National Football League (NFL) and the Arena Football League (AFL) in the U.S. and the Canadian Football League (CFL) in Canada.",NO_Q,-1.0
945,894,no,NO_Q,NO_Q,"By the end of his life, the Mongol Empire occupied a substantial portion of Central Asia and China.",NO_Q,-1.0
946,895,"the band played gigs at various venues around oxfordshire, often pub",NO_Q,NO_Q,"It stocks 7,000 candies from around the world.",NO_Q,-1.0
